lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0283	1147.0	868.0	2654.0	1978.0	710.0	3980.0	5143.0	4101.0	1305.0	6864.0	2971.0	3562.0	2341.0	3916.0	854.0	1474.0	2139.0	769.0	1732.0	1785.0	5639.0	1505.0	5772.0	4127.0	885.0	6902.0	8655.0	5530.0	4752.0	5481.0	283.0	539.0	639.0	2504.0	103488.0	1378249.0	1698242.011962
sub-0284	815.0	599.0	1927.0	1255.0	454.0	2894.0	3240.0	3120.0	860.0	4678.0	2404.0	2242.0	1777.0	2693.0	638.0	1224.0	1323.0	647.0	1036.0	1145.0	3581.0	1108.0	4153.0	3398.0	643.0	4839.0	6137.0	5536.0	3755.0	4284.0	201.0	494.0	449.0	1958.0	75504.6	1049125.0	1503604.28189
sub-0285	977.0	877.0	2463.0	1675.0	355.0	2452.0	4467.0	3205.0	916.0	5741.0	2600.0	3496.0	1660.0	3019.0	680.0	1444.0	1466.0	733.0	1324.0	1484.0	3942.0	1285.0	4617.0	3321.0	858.0	6466.0	7265.0	5430.0	3607.0	3731.0	245.0	410.0	380.0	2493.0	85060.6	1128583.0	1638764.861385
sub-0286	782.0	338.0	2470.0	1390.0	422.0	3008.0	4097.0	3177.0	1102.0	5590.0	2562.0	2962.0	1831.0	3159.0	593.0	1262.0	1512.0	610.0	1078.0	1452.0	3414.0	827.0	4368.0	3508.0	640.0	5010.0	7249.0	5374.0	3312.0	2715.0	206.0	480.0	311.0	1975.0	78770.5	1071869.0	1446301.714345
sub-0287	748.0	499.0	1912.0	1544.0	582.0	3078.0	3849.0	3527.0	941.0	5510.0	3018.0	3407.0	1883.0	3216.0	707.0	1331.0	1711.0	862.0	1301.0	1429.0	4029.0	1116.0	4897.0	4019.0	553.0	5668.0	7531.0	4998.0	3487.0	3945.0	234.0	444.0	439.0	2511.0	84920.7	1115196.0	1580849.982225
sub-0288	1116.0	725.0	2561.0	1372.0	421.0	3120.0	5132.0	4026.0	1256.0	5021.0	3148.0	3050.0	2284.0	3683.0	640.0	1487.0	1595.0	872.0	1383.0	1043.0	4100.0	1490.0	4928.0	3908.0	1061.0	7375.0	7416.0	5954.0	4063.0	4982.0	258.0	481.0	405.0	2290.0	92644.3	1330418.0	1777087.302429
sub-0289	1053.0	615.0	2000.0	1551.0	453.0	3035.0	5541.0	3919.0	982.0	5698.0	2977.0	2812.0	1921.0	3474.0	630.0	1538.0	1604.0	813.0	1649.0	1221.0	4438.0	1227.0	4990.0	3829.0	738.0	6863.0	8939.0	5291.0	4175.0	4297.0	299.0	534.0	398.0	2805.0	92303.9	1247890.0	1741714.316822
sub-0290	845.0	599.0	2268.0	1479.0	259.0	3097.0	3477.0	3199.0	722.0	4336.0	2424.0	2492.0	1695.0	3003.0	625.0	1284.0	1389.0	577.0	1243.0	1276.0	3634.0	1114.0	4572.0	3294.0	717.0	5538.0	5826.0	5739.0	4060.0	4175.0	256.0	459.0	470.0	2577.0	78709.5	1099689.0	1553190.411717
sub-0291	900.0	482.0	2494.0	1466.0	465.0	3536.0	4547.0	3561.0	843.0	5627.0	2656.0	2773.0	1787.0	3305.0	596.0	1267.0	1671.0	755.0	1536.0	1321.0	3452.0	1097.0	4960.0	3864.0	769.0	5532.0	7202.0	5655.0	3688.0	3285.0	260.0	441.0	462.0	2517.0	84771.0	1136647.0	1611606.795107
sub-0292	1081.0	552.0	2301.0	1616.0	568.0	3933.0	4769.0	3306.0	978.0	6180.0	2857.0	2875.0	1918.0	3033.0	646.0	1309.0	1650.0	719.0	1434.0	1119.0	4172.0	873.0	4503.0	3671.0	818.0	6681.0	7829.0	5344.0	3859.0	3694.0	252.0	511.0	426.0	2267.0	87740.2	1194591.0	1671980.017191
sub-0293	1129.0	868.0	2882.0	1777.0	590.0	3811.0	4943.0	3828.0	1381.0	6407.0	3281.0	3427.0	2330.0	3544.0	844.0	1682.0	2757.0	924.0	2033.0	1641.0	4661.0	1829.0	5248.0	4096.0	1308.0	6393.0	9261.0	5953.0	5372.0	5727.0	321.0	621.0	453.0	2977.0	104235.0	1434713.0	1955946.824346
sub-0294	1237.0	608.0	2503.0	1563.0	603.0	3714.0	5119.0	3846.0	1585.0	5716.0	2920.0	3390.0	2145.0	4142.0	653.0	1592.0	2121.0	754.0	1889.0	1425.0	4544.0	1722.0	5351.0	4814.0	1117.0	7701.0	9742.0	6353.0	4795.0	4843.0	323.0	478.0	486.0	2709.0	102500.0	1385447.0	1895830.258259
sub-0295	1057.0	698.0	2177.0	1360.0	455.0	2992.0	4792.0	3550.0	800.0	4467.0	2464.0	2589.0	1465.0	3182.0	539.0	1134.0	1780.0	736.0	1271.0	1192.0	4182.0	1176.0	5200.0	3438.0	745.0	5438.0	7122.0	5102.0	3591.0	3767.0	229.0	461.0	359.0	2315.0	81824.2	1061577.0	1044922.523672
sub-0296	1515.0	518.0	2213.0	1457.0	341.0	3056.0	5513.0	3696.0	1127.0	5780.0	2640.0	3193.0	2010.0	4124.0	680.0	1300.0	1680.0	638.0	1203.0	1463.0	4148.0	995.0	4860.0	3666.0	676.0	5526.0	7460.0	5246.0	4409.0	4360.0	271.0	388.0	505.0	2406.0	89060.9	1290669.0	1799492.189905
sub-0297	1364.0	690.0	3014.0	1753.0	642.0	3418.0	5709.0	3974.0	1246.0	5118.0	2919.0	3198.0	2097.0	3682.0	655.0	1493.0	1920.0	602.0	1455.0	1485.0	4318.0	1233.0	5103.0	4064.0	1063.0	6004.0	9070.0	5603.0	4388.0	4321.0	312.0	520.0	484.0	2742.0	95623.9	1259383.0	1768747.200958
sub-0298	1118.0	417.0	2321.0	1550.0	445.0	3174.0	4219.0	3647.0	986.0	4763.0	2831.0	2686.0	1904.0	3419.0	635.0	1378.0	1680.0	707.0	1194.0	1220.0	4068.0	1276.0	4862.0	4057.0	734.0	5433.0	8619.0	5831.0	4351.0	5278.0	266.0	410.0	492.0	2711.0	88623.0	1101062.0	1100559.198054
sub-0299	1200.0	610.0	2257.0	1663.0	401.0	3383.0	4445.0	4087.0	1194.0	4652.0	2830.0	2679.0	2024.0	3729.0	793.0	1439.0	1311.0	783.0	1134.0	1325.0	4275.0	1319.0	5155.0	4416.0	938.0	6957.0	7504.0	6745.0	4909.0	6219.0	298.0	449.0	458.0	2640.0	94213.2	1316643.0	1852849.323749
sub-0300	956.0	692.0	1987.0	1444.0	554.0	3051.0	3583.0	3220.0	1064.0	4631.0	3311.0	3395.0	1983.0	3120.0	808.0	1167.0	1587.0	915.0	1332.0	1200.0	4358.0	1218.0	4738.0	4441.0	1112.0	6386.0	9602.0	5886.0	4081.0	5345.0	230.0	489.0	480.0	2623.0	90986.1	1299099.0	1811437.062803
sub-0301	1339.0	477.0	1890.0	1641.0	546.0	3508.0	4596.0	2941.0	823.0	5035.0	2645.0	2470.0	1786.0	2674.0	562.0	1169.0	1911.0	675.0	1407.0	1388.0	3960.0	1094.0	4252.0	3588.0	778.0	5878.0	7835.0	4715.0	3610.0	4322.0	212.0	478.0	369.0	2199.0	82768.6	1109793.0	1530780.054177
sub-0302	775.0	369.0	1766.0	1189.0	501.0	2265.0	3975.0	3112.0	727.0	4319.0	2125.0	2518.0	1666.0	2391.0	566.0	1212.0	1226.0	545.0	957.0	998.0	3206.0	870.0	3985.0	3060.0	497.0	4399.0	6268.0	4278.0	2664.0	3163.0	247.0	428.0	307.0	1838.0	68398.5	920232.0	1261135.235372
sub-0303	822.0	456.0	2145.0	1546.0	435.0	2919.0	3696.0	3571.0	920.0	5331.0	2146.0	2627.0	1630.0	3080.0	456.0	1303.0	1999.0	614.0	1541.0	1406.0	3401.0	854.0	4308.0	3601.0	867.0	5210.0	7323.0	5511.0	3482.0	3460.0	263.0	449.0	438.0	2233.0	80036.5	1055141.0	1525717.783803
sub-0304	916.0	832.0	2198.0	1438.0	520.0	3422.0	4762.0	3567.0	1064.0	4857.0	2380.0	3026.0	1929.0	3474.0	792.0	1234.0	1340.0	606.0	1348.0	1321.0	4669.0	1262.0	5234.0	3703.0	1036.0	6333.0	7548.0	5034.0	3757.0	3810.0	256.0	473.0	368.0	2070.0	86579.1	1166596.0	1603015.907296
sub-0305	1050.0	877.0	2241.0	1441.0	547.0	3290.0	5456.0	4406.0	1117.0	5141.0	3091.0	2800.0	2488.0	3840.0	614.0	1466.0	1920.0	896.0	1471.0	1203.0	4845.0	1033.0	5273.0	4734.0	969.0	6084.0	6944.0	7264.0	4103.0	4949.0	285.0	543.0	511.0	2393.0	95268.6	1296591.0	1806695.18162
sub-0306	1114.0	623.0	2047.0	1525.0	438.0	3004.0	4833.0	3717.0	1108.0	5237.0	2901.0	3139.0	1918.0	3426.0	680.0	1606.0	1748.0	735.0	1447.0	1730.0	3555.0	1034.0	4647.0	4718.0	932.0	6440.0	8482.0	5674.0	4334.0	4464.0	268.0	473.0	407.0	2667.0	91066.4	1231645.0	1812511.328427
sub-0307	987.0	682.0	2777.0	1625.0	521.0	3830.0	5290.0	2828.0	1035.0	6416.0	2407.0	3199.0	1796.0	2920.0	765.0	1532.0	2054.0	745.0	1536.0	1716.0	3951.0	1035.0	4638.0	3985.0	760.0	6206.0	7098.0	4699.0	3797.0	3396.0	294.0	441.0	436.0	2531.0	87922.9	1139583.0	1467956.327931
sub-0308	788.0	479.0	2000.0	1446.0	452.0	2668.0	3258.0	3242.0	805.0	4082.0	2429.0	3007.0	1674.0	2513.0	546.0	1166.0	1486.0	692.0	1419.0	1354.0	3105.0	969.0	3753.0	3545.0	709.0	5326.0	6547.0	3984.0	3387.0	3421.0	246.0	417.0	368.0	2101.0	73384.7	984859.0	1382927.347407
sub-0309	824.0	473.0	1957.0	1718.0	554.0	2975.0	3860.0	3025.0	1009.0	5398.0	2769.0	3286.0	1606.0	2948.0	626.0	1072.0	1631.0	688.0	1301.0	1608.0	3807.0	1016.0	4040.0	4116.0	839.0	4978.0	6475.0	5662.0	3274.0	3113.0	248.0	439.0	345.0	2368.0	80040.3	1045188.0	1413799.606055
sub-0310	1420.0	694.0	2355.0	1626.0	479.0	3973.0	5183.0	4231.0	970.0	6212.0	3020.0	3007.0	1945.0	4271.0	803.0	1449.0	1743.0	796.0	1572.0	1190.0	4359.0	1222.0	5141.0	4324.0	1062.0	7141.0	7945.0	5525.0	4566.0	4801.0	324.0	472.0	491.0	3283.0	97579.6	1342970.0	1973327.379799
sub-0311	955.0	634.0	1667.0	1724.0	487.0	2656.0	4889.0	3151.0	1037.0	5037.0	2757.0	2955.0	1903.0	3211.0	524.0	1299.0	1725.0	721.0	1332.0	1601.0	3655.0	1163.0	3926.0	3394.0	775.0	5353.0	6269.0	4676.0	3715.0	3526.0	249.0	453.0	387.0	2174.0	79973.5	1090850.0	1095656.506411
sub-0312	979.0	504.0	2143.0	1740.0	414.0	2569.0	4120.0	3294.0	902.0	4577.0	2494.0	2994.0	1839.0	2839.0	654.0	1147.0	1337.0	661.0	1248.0	1744.0	4152.0	1103.0	4183.0	3712.0	566.0	4800.0	6573.0	5730.0	3682.0	3848.0	259.0	415.0	419.0	2123.0	79749.0	1031254.0	1442395.572311
sub-0313	988.0	637.0	2641.0	1230.0	543.0	2957.0	4876.0	3464.0	1058.0	4833.0	2827.0	2500.0	1930.0	3182.0	656.0	1504.0	1635.0	720.0	1343.0	1106.0	3647.0	1284.0	4572.0	3971.0	916.0	6079.0	9130.0	5649.0	3966.0	3659.0	237.0	471.0	433.0	2410.0	87052.6	1173618.0	1662143.352112
sub-0314	1109.0	592.0	2562.0	1862.0	510.0	3131.0	5588.0	3897.0	1324.0	5626.0	2835.0	3540.0	2403.0	3623.0	651.0	1333.0	2266.0	641.0	1449.0	1890.0	4280.0	1137.0	4781.0	3883.0	1021.0	6596.0	7846.0	5535.0	3924.0	4543.0	276.0	525.0	387.0	2420.0	93973.6	1249507.0	1629078.19898
sub-0315	1265.0	405.0	2123.0	1883.0	365.0	3125.0	5172.0	3656.0	1220.0	5881.0	2996.0	3284.0	1956.0	4173.0	601.0	1304.0	1275.0	848.0	1086.0	1827.0	4464.0	986.0	4970.0	3897.0	834.0	6066.0	8447.0	6209.0	3879.0	4502.0	301.0	421.0	396.0	2480.0	92288.3	1216687.0	1775747.172576
sub-0316	1303.0	817.0	1888.0	1420.0	372.0	3369.0	5117.0	3794.0	996.0	4495.0	2673.0	2887.0	1902.0	3314.0	647.0	1535.0	1378.0	806.0	1540.0	1178.0	4208.0	1492.0	5308.0	4048.0	926.0	6376.0	8922.0	5241.0	4242.0	4174.0	285.0	403.0	480.0	2966.0	90491.2	1290899.0	1761444.42975
sub-0317	1476.0	877.0	2656.0	2010.0	625.0	3673.0	5453.0	3375.0	1083.0	6386.0	3004.0	3543.0	2281.0	4334.0	756.0	1390.0	1599.0	828.0	1279.0	1648.0	4653.0	1249.0	5563.0	3996.0	1079.0	6628.0	8137.0	6705.0	4657.0	5213.0	322.0	529.0	601.0	2358.0	99957.4	1334427.0	1905293.603416
sub-0318	1272.0	596.0	2777.0	1357.0	531.0	3027.0	3731.0	3194.0	995.0	4414.0	2768.0	2910.0	2002.0	3167.0	711.0	1453.0	1647.0	782.0	1492.0	951.0	4748.0	1240.0	4964.0	3923.0	889.0	6068.0	7831.0	6413.0	4409.0	5628.0	266.0	427.0	620.0	2400.0	89591.5	1204485.0	1753760.066739
sub-0319	817.0	540.0	2291.0	1745.0	484.0	3006.0	3367.0	3399.0	965.0	4680.0	2500.0	3361.0	1456.0	3027.0	704.0	1325.0	1629.0	568.0	1085.0	1772.0	3652.0	1188.0	4533.0	3070.0	792.0	4765.0	7768.0	5560.0	3482.0	3771.0	231.0	488.0	408.0	2441.0	80867.3	1153340.0	1586919.704336
sub-0320	925.0	643.0	2525.0	1519.0	518.0	3150.0	5104.0	3965.0	924.0	5251.0	2341.0	2883.0	1630.0	3051.0	660.0	1424.0	1460.0	576.0	1242.0	1407.0	3551.0	1183.0	5224.0	3553.0	793.0	5518.0	6926.0	4751.0	3343.0	3842.0	270.0	478.0	391.0	2527.0	83469.8	1093266.0	1543929.478812
sub-0321	992.0	760.0	2417.0	1489.0	426.0	2873.0	4577.0	3036.0	971.0	4963.0	2826.0	3059.0	2157.0	3261.0	644.0	1169.0	1447.0	664.0	1416.0	1593.0	4294.0	1214.0	4711.0	3294.0	886.0	6292.0	6960.0	5028.0	4297.0	4158.0	243.0	433.0	425.0	2243.0	85143.9	1159574.0	1479494.279616
sub-0322	1014.0	689.0	1969.0	1711.0	501.0	3136.0	4842.0	4105.0	940.0	6415.0	2453.0	2532.0	2063.0	3512.0	610.0	1215.0	1430.0	601.0	1155.0	1438.0	3968.0	1115.0	4899.0	3864.0	773.0	5702.0	6764.0	5821.0	3941.0	4260.0	277.0	478.0	367.0	2156.0	86691.1	1152045.0	1627207.896722
sub-0323	1119.0	681.0	2439.0	1781.0	451.0	3427.0	4535.0	4300.0	878.0	5657.0	2853.0	3071.0	1929.0	3548.0	695.0	1480.0	1688.0	771.0	1284.0	1542.0	4084.0	1217.0	4971.0	3966.0	855.0	6757.0	7721.0	6417.0	3961.0	5161.0	235.0	505.0	500.0	2731.0	93207.3	1364080.0	1897319.734797
sub-0324	1034.0	658.0	2809.0	1821.0	449.0	2480.0	4653.0	3419.0	903.0	6088.0	2689.0	2957.0	1651.0	3789.0	604.0	1345.0	1546.0	711.0	1342.0	1717.0	4111.0	1221.0	4371.0	4030.0	1112.0	6422.0	7624.0	5735.0	4190.0	4420.0	266.0	421.0	462.0	2472.0	89439.4	1129602.0	1555221.666771
sub-0325	1320.0	522.0	2154.0	1420.0	510.0	2926.0	5793.0	3318.0	1216.0	5671.0	2531.0	2869.0	2009.0	3338.0	663.0	1271.0	1436.0	692.0	1224.0	1121.0	3864.0	990.0	5241.0	4038.0	1026.0	4878.0	7113.0	6081.0	4296.0	4696.0	203.0	449.0	598.0	2393.0	87868.5	1187433.0	1636457.068914
sub-0326	1057.0	609.0	2090.0	1312.0	476.0	2920.0	4018.0	2894.0	1118.0	4675.0	2739.0	3013.0	1957.0	3144.0	638.0	1229.0	1977.0	668.0	1293.0	1343.0	4169.0	1115.0	4440.0	3519.0	861.0	6023.0	7127.0	5392.0	3640.0	4912.0	231.0	375.0	496.0	2120.0	83588.7	1061883.0	1412880.409018
sub-0327	1062.0	820.0	2539.0	1677.0	572.0	3834.0	4931.0	3998.0	1511.0	6488.0	2919.0	3993.0	2367.0	3422.0	676.0	1367.0	1817.0	745.0	1647.0	1755.0	3831.0	1347.0	5297.0	4338.0	914.0	6828.0	7831.0	6005.0	4334.0	5652.0	308.0	659.0	418.0	2629.0	98517.6	1289821.0	1703146.586317
sub-0328	986.0	843.0	2724.0	1515.0	360.0	3093.0	4946.0	3657.0	1045.0	5092.0	3241.0	3064.0	1985.0	3649.0	734.0	1343.0	1554.0	832.0	1396.0	1396.0	4163.0	1540.0	5033.0	4527.0	1100.0	6811.0	7915.0	7204.0	3874.0	4782.0	262.0	474.0	414.0	2512.0	94057.8	1291062.0	1760353.785334
sub-0329	1486.0	519.0	2779.0	1924.0	550.0	3337.0	5954.0	3556.0	1096.0	5705.0	2893.0	3573.0	2393.0	4030.0	710.0	1442.0	1705.0	685.0	1679.0	1453.0	4299.0	1199.0	5265.0	4498.0	1145.0	9140.0	10099.0	6519.0	4737.0	5981.0	302.0	497.0	532.0	2553.0	104231.0	1414907.0	1995901.741033
sub-0330	951.0	742.0	2541.0	1867.0	374.0	3818.0	4936.0	4192.0	1099.0	5743.0	3004.0	3164.0	2073.0	3276.0	632.0	1435.0	2000.0	827.0	1649.0	1723.0	5007.0	1164.0	5162.0	4715.0	1028.0	5651.0	7484.0	6070.0	4117.0	4636.0	213.0	510.0	477.0	2417.0	94693.5	1265944.0	1799081.317449
sub-0331	1002.0	578.0	2399.0	1722.0	498.0	3209.0	4295.0	3415.0	1013.0	5100.0	2325.0	3034.0	2027.0	2860.0	669.0	1393.0	1574.0	731.0	1393.0	1386.0	3938.0	1068.0	4796.0	3544.0	744.0	5363.0	7364.0	5317.0	3743.0	3666.0	233.0	420.0	390.0	2126.0	83312.4	1156641.0	1625413.338325
sub-0332	898.0	800.0	2944.0	1497.0	449.0	3364.0	5569.0	4140.0	1314.0	5796.0	2863.0	2843.0	2140.0	3719.0	742.0	1427.0	1864.0	710.0	1366.0	1477.0	4538.0	1543.0	5582.0	3841.0	1072.0	6831.0	9086.0	6354.0	4339.0	5154.0	278.0	476.0	489.0	2601.0	98097.8	1315841.0	1925290.845557
sub-0333	931.0	706.0	2750.0	1598.0	560.0	3653.0	4865.0	3816.0	1076.0	5725.0	2866.0	3327.0	2191.0	3478.0	700.0	1395.0	1282.0	753.0	1076.0	1248.0	4422.0	1224.0	5362.0	4456.0	845.0	6142.0	8730.0	6762.0	5040.0	4943.0	261.0	481.0	527.0	2320.0	95503.0	1291746.0	2030157.327178
sub-0334	949.0	475.0	2042.0	1280.0	496.0	3042.0	4540.0	2899.0	978.0	4910.0	2430.0	2566.0	1672.0	2830.0	510.0	1342.0	1671.0	623.0	1220.0	1213.0	3592.0	1309.0	5093.0	3999.0	746.0	4833.0	6982.0	5706.0	3983.0	3467.0	237.0	420.0	461.0	2393.0	80903.5	1048680.0	1539960.934055
sub-0335	1327.0	560.0	1998.0	1566.0	658.0	3087.0	4686.0	3993.0	937.0	5135.0	2585.0	2921.0	2026.0	3265.0	568.0	1187.0	1390.0	719.0	1276.0	1241.0	4385.0	1029.0	4280.0	3340.0	704.0	5814.0	7274.0	5078.0	3683.0	4635.0	252.0	503.0	353.0	2171.0	84622.5	1151199.0	1653887.725848
sub-0336	1116.0	818.0	2563.0	1538.0	542.0	3414.0	5197.0	3737.0	1139.0	5978.0	2838.0	3045.0	1845.0	3304.0	644.0	1288.0	1956.0	736.0	1519.0	1403.0	4590.0	1279.0	5081.0	3921.0	1058.0	5218.0	7162.0	6123.0	4293.0	4267.0	268.0	590.0	504.0	2486.0	91442.7	1258055.0	1890681.28197
sub-0337	853.0	670.0	2163.0	1513.0	573.0	3347.0	4876.0	3281.0	904.0	5075.0	2550.0	3168.0	1824.0	2946.0	588.0	1304.0	1324.0	657.0	1311.0	1446.0	4159.0	1095.0	5357.0	3868.0	749.0	5723.0	7329.0	6236.0	3852.0	3559.0	281.0	553.0	434.0	2458.0	86019.6	1140487.0	1390710.078145
sub-0338	1288.0	1103.0	2866.0	1722.0	542.0	3397.0	5345.0	4455.0	1168.0	6055.0	3078.0	3558.0	2091.0	3988.0	660.0	1124.0	1996.0	824.0	1551.0	1768.0	4902.0	1775.0	5905.0	3793.0	1097.0	6566.0	8326.0	6107.0	4784.0	3554.0	250.0	503.0	456.0	3035.0	99628.4	1364798.0	1815267.803826
sub-0339	1038.0	647.0	2421.0	1340.0	423.0	2547.0	5239.0	4195.0	857.0	4780.0	2760.0	2780.0	2012.0	3658.0	698.0	1472.0	1231.0	836.0	1304.0	1183.0	4119.0	957.0	5203.0	3280.0	1037.0	6120.0	7316.0	5047.0	3701.0	3288.0	261.0	418.0	472.0	2439.0	85069.9	1097800.0	1539159.727339
sub-0340	836.0	619.0	2416.0	1407.0	472.0	2948.0	4167.0	3344.0	839.0	4632.0	2524.0	3025.0	1866.0	2602.0	583.0	1233.0	1447.0	667.0	1279.0	1293.0	3763.0	987.0	4513.0	3594.0	1053.0	5158.0	7510.0	5847.0	3191.0	3546.0	263.0	482.0	368.0	2170.0	80640.8	1094167.0	1542038.609753
sub-0341	974.0	587.0	1799.0	1183.0	401.0	2449.0	4022.0	3125.0	715.0	4368.0	2291.0	1902.0	1826.0	2749.0	543.0	1230.0	1125.0	545.0	1015.0	805.0	3446.0	925.0	4079.0	3206.0	592.0	4865.0	5745.0	5305.0	2983.0	3312.0	225.0	458.0	324.0	1850.0	70863.8	1012419.0	1450875.935786
sub-0342	910.0	564.0	2690.0	1601.0	473.0	2911.0	4342.0	3138.0	860.0	4270.0	2713.0	2772.0	2100.0	2819.0	695.0	1602.0	1663.0	752.0	1591.0	1177.0	3968.0	881.0	4779.0	4012.0	978.0	6160.0	8951.0	5294.0	4503.0	4147.0	247.0	439.0	480.0	2444.0	86900.3	1213006.0	1479103.265755
sub-0343	1190.0	631.0	2336.0	1816.0	332.0	3387.0	4891.0	3984.0	1058.0	6275.0	2888.0	3519.0	2164.0	3791.0	678.0	1446.0	1656.0	760.0	1371.0	1561.0	4626.0	1311.0	5042.0	4273.0	667.0	5894.0	7208.0	6244.0	4665.0	5240.0	241.0	447.0	430.0	2339.0	94361.2	1309801.0	1958195.062524
sub-0344	1410.0	1019.0	3127.0	1544.0	503.0	3669.0	5060.0	3423.0	1115.0	5283.0	3052.0	3804.0	1896.0	3234.0	755.0	1685.0	2330.0	835.0	1483.0	1689.0	4154.0	1576.0	4957.0	4361.0	1026.0	6477.0	8707.0	5693.0	4662.0	4383.0	243.0	469.0	559.0	2780.0	96944.7	1276105.0	1508984.068073
sub-0345	1038.0	679.0	2547.0	2045.0	485.0	3209.0	4715.0	3545.0	882.0	5100.0	2451.0	3047.0	2107.0	3427.0	676.0	1254.0	1369.0	753.0	1153.0	1801.0	4143.0	1195.0	4992.0	3924.0	923.0	5637.0	6628.0	5937.0	4026.0	3643.0	244.0	522.0	434.0	2392.0	86924.3	1201699.0	1696725.458865
sub-0346	1119.0	643.0	2328.0	1805.0	509.0	3186.0	4004.0	3620.0	825.0	5020.0	2877.0	3228.0	2031.0	3142.0	657.0	1250.0	1605.0	703.0	1185.0	1503.0	3888.0	1046.0	4974.0	3992.0	907.0	5517.0	6869.0	5554.0	4137.0	4290.0	228.0	439.0	506.0	2130.0	85717.4	1216234.0	1700635.632572
sub-0347	1068.0	712.0	1612.0	1321.0	399.0	3179.0	4494.0	3925.0	760.0	5114.0	2545.0	2769.0	1675.0	3443.0	674.0	1266.0	1025.0	792.0	1019.0	1136.0	3538.0	1090.0	5195.0	3451.0	1125.0	5514.0	7811.0	4417.0	4116.0	3476.0	235.0	442.0	405.0	2452.0	82172.1	1243853.0	1737946.742313
sub-0348	1088.0	835.0	2903.0	1654.0	1024.0	4365.0	5408.0	4426.0	1095.0	5966.0	3301.0	3606.0	2328.0	4023.0	1006.0	1574.0	1628.0	865.0	1192.0	1393.0	4869.0	1514.0	5554.0	4442.0	1267.0	7768.0	9099.0	5835.0	4592.0	4591.0	356.0	473.0	484.0	3126.0	103638.0	1397055.0	2061725.430556
sub-0349	1464.0	1112.0	2556.0	1518.0	461.0	3528.0	5376.0	4357.0	1665.0	4623.0	2969.0	2821.0	2403.0	4172.0	717.0	1493.0	2036.0	869.0	1853.0	1149.0	4806.0	2104.0	4794.0	4791.0	1256.0	6357.0	7997.0	6247.0	4152.0	4451.0	237.0	440.0	378.0	2592.0	97744.1	1260543.0	1596272.694203
sub-0350	1064.0	404.0	2612.0	1943.0	570.0	3238.0	4080.0	3391.0	1070.0	5880.0	2843.0	3221.0	2052.0	3261.0	576.0	1373.0	2303.0	756.0	1455.0	1822.0	4791.0	1175.0	4549.0	4106.0	925.0	6053.0	9279.0	6521.0	4362.0	4842.0	248.0	546.0	502.0	2739.0	94537.6	1303651.0	1771458.096976
sub-0351	1038.0	638.0	1821.0	1689.0	533.0	2854.0	4171.0	3419.0	891.0	4912.0	2380.0	3298.0	2062.0	3232.0	643.0	1403.0	1483.0	618.0	1117.0	1832.0	3800.0	1034.0	4251.0	3232.0	802.0	5864.0	6716.0	5473.0	3920.0	3596.0	250.0	432.0	444.0	2151.0	81988.5	1103774.0	1548683.679466
sub-0352	1018.0	546.0	1998.0	1454.0	316.0	2870.0	4193.0	2941.0	949.0	5194.0	2670.0	2953.0	1799.0	3030.0	619.0	1227.0	1420.0	658.0	1509.0	1244.0	4134.0	1181.0	5023.0	3828.0	749.0	5499.0	7677.0	5541.0	3786.0	4304.0	259.0	390.0	478.0	2205.0	83653.2	1107119.0	1417851.064705
sub-0353	966.0	585.0	1945.0	1102.0	580.0	3457.0	4204.0	2874.0	1151.0	4899.0	2468.0	2793.0	2053.0	2865.0	701.0	1145.0	1740.0	779.0	1863.0	913.0	3614.0	1095.0	4361.0	3714.0	889.0	7181.0	8020.0	5078.0	4533.0	5363.0	267.0	461.0	584.0	2347.0	86578.2	1240143.0	1634524.508264
sub-0354	842.0	527.0	2082.0	1379.0	523.0	3311.0	4250.0	3068.0	840.0	5189.0	2712.0	2664.0	1762.0	2870.0	610.0	1191.0	1529.0	594.0	1104.0	1201.0	3951.0	1010.0	4467.0	3233.0	761.0	4653.0	6144.0	4932.0	3372.0	3160.0	237.0	471.0	391.0	1957.0	76979.2	1028027.0	1479245.720842
sub-0355	861.0	480.0	2265.0	1407.0	511.0	3211.0	4407.0	3523.0	1109.0	5036.0	3096.0	3268.0	2140.0	3285.0	659.0	1469.0	1469.0	766.0	1259.0	1456.0	4568.0	1112.0	5236.0	4456.0	883.0	5644.0	8185.0	6101.0	4124.0	4183.0	283.0	451.0	435.0	2337.0	89656.5	1284285.0	1770715.077399
