Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0032	4115.4	3250.9	7179.8	3859.0	1532.5	7997.4	12607.1	8583.2	4310.1	14272.3	8225.3	6876.8	4111.0	7931.9	1693.7	4883.5	4586.1	1385.6	3698.9	3638.8	9436.0	4802.1	13888.2	11788.7	3490.6	14772.1	21761.9	13407.2	9994.6	9018.5	305.8	692.6	829.7	10956.6	4763.2	3375.9	7908.2	3964.1	580.9	8508.4	13766.2	8264.0	3886.6	12450.5	9394.8	6277.6	4678.8	9078.4	2072.6	5406.7	3497.6	1770.5	3393.1	4052.9	8975.0	5385.9	14505.7	13016.2	2509.4	14250.2	21759.1	12759.7	9095.8	9255.3	354.5	758.5	842.8	10318.0	39462.9	37008.3	278012.500864	276562.193407	554574.694271	1615936.0	1772926.966109
sub-0033	2693.5	2787.4	5876.5	2200.8	904.8	6037.2	8832.4	5876.7	3753.0	10013.6	6604.8	5171.3	3954.4	5953.8	1403.7	4854.8	2939.4	1025.2	2941.4	2441.4	8208.8	4296.0	15874.1	7198.2	2647.8	12132.3	19194.9	11611.6	8935.2	8100.3	234.8	570.6	819.3	9209.3	2701.7	2692.7	5103.0	2106.0	602.9	5563.8	11044.8	5111.6	3463.0	8973.8	6951.3	6172.9	3699.7	6655.8	1394.0	5147.4	2788.6	1620.9	3627.8	2616.9	7233.4	4854.2	13950.6	7512.6	1928.3	13845.9	18435.8	12506.0	7409.6	8018.7	341.3	629.4	633.3	9442.8	25192.8	25636.2	218848.677944	217921.745562	436770.423506	1423808.0	1590808.412243
sub-0034	2976.8	2417.6	5977.9	2888.2	801.0	6436.0	9876.2	6913.1	3968.7	12030.6	7246.7	6084.5	4356.8	6015.9	1483.1	3408.3	3728.5	1342.4	3953.3	3388.0	8716.8	4669.9	15283.2	9463.3	2571.9	11715.9	17217.8	12610.9	8081.2	8955.9	227.8	594.8	920.6	10555.0	2910.4	2575.0	6024.7	2876.1	641.6	6423.8	10982.6	5904.0	3556.8	12786.7	7471.6	5639.0	3925.8	6986.6	1535.4	3900.7	3388.3	1504.1	4501.8	3221.9	8142.9	4089.6	13179.8	11559.1	2004.3	13078.8	18304.2	11795.4	7168.6	8966.9	319.7	699.6	697.2	10917.0	26348.7	26929.2	230955.332683	231083.459916	462038.792599	1508128.0	1722431.472151
sub-0035	3130.0	3196.3	6368.9	3243.0	1110.7	6785.1	12074.4	7728.3	4078.0	12534.1	7474.3	7389.3	5594.9	7080.0	1736.4	4328.6	4064.6	1214.5	3862.3	4606.7	9411.4	5351.4	16281.9	10105.0	2490.5	13767.5	19365.6	14482.5	10287.3	11291.3	345.3	684.3	992.5	10962.1	3319.6	2796.8	6829.9	3226.9	592.1	8389.9	14561.1	7559.7	3661.1	12019.0	7672.1	7130.0	4076.9	7107.4	1998.5	6118.8	4010.4	1128.1	4461.2	4351.5	9220.2	3890.7	15139.4	10581.6	2059.6	13426.7	21346.1	14149.3	8355.6	10209.9	437.2	562.6	642.0	11062.8	33846.4	35283.7	266841.272467	265775.124977	532616.397445	1602147.0	1303140.161366
sub-0036	2766.4	2634.9	6459.9	3280.6	699.4	6171.0	9993.2	7015.3	3920.2	9414.3	7483.9	5782.6	2886.0	5357.5	1451.1	3950.4	3863.2	1094.1	3157.1	4237.7	6968.5	4348.3	13573.2	10217.6	3356.8	12824.0	20809.3	13975.6	9238.1	9048.0	282.6	724.4	799.4	10257.0	2657.8	3455.2	6418.5	3237.5	708.0	5685.5	8127.6	5994.7	3449.2	11214.0	7553.1	5652.0	4180.9	6851.3	1530.7	4849.5	2866.6	1281.2	3239.2	3808.0	7716.1	4394.7	13927.8	9794.9	1688.2	14678.5	18487.9	11443.1	7649.5	8221.1	412.9	625.3	770.8	9984.1	30298.4	32469.4	238093.01242	233424.890042	471517.902462	1493293.0	1690529.353187
sub-0037	2696.0	2730.5	6532.8	2749.9	1399.4	7646.3	9911.0	6691.2	4048.7	11495.1	7265.4	6638.5	4720.6	6031.8	2037.2	3944.8	3614.3	1517.1	3470.9	3138.3	8304.3	4711.5	14735.1	10197.8	3035.4	16726.5	23088.6	14577.1	8976.7	9450.3	366.4	820.7	744.0	10038.3	3039.4	2790.8	7530.3	2650.3	1272.9	7850.6	10775.3	7681.2	3355.2	12296.8	6887.4	4911.6	4286.0	7360.9	1720.4	5571.7	3819.9	1452.0	4018.5	3523.6	8208.9	5153.0	14808.4	10159.8	1922.4	14068.9	23316.5	13830.5	6907.4	8385.6	374.2	922.3	618.6	10432.6	39094.0	38441.3	262055.506881	259898.50799	521954.01487	1567876.0	1762522.169334
sub-0038	3993.7	3201.0	7668.7	2768.0	1327.8	7531.9	13998.2	8749.8	4420.5	12646.4	8396.5	5972.9	4489.8	8431.9	1909.2	4821.9	3860.0	1120.6	3490.6	3042.3	7952.7	4700.5	13917.0	11736.0	3462.1	14627.0	22181.9	16083.8	9100.2	9294.0	474.2	804.9	779.6	10824.3	3491.4	3361.1	7374.1	3504.3	1001.7	6515.8	14052.7	8015.0	3971.3	12886.3	9320.0	6919.2	4589.9	9640.0	1642.5	4834.2	3088.8	1273.0	3893.4	4090.8	8813.8	5420.4	13855.4	11882.1	2011.5	14245.0	20945.0	14803.2	8247.4	9736.0	516.3	785.9	606.2	9374.0	37374.7	37690.1	272220.211977	270884.605112	543104.817089	1670849.0	1908608.093269
sub-0039	4707.2	3617.7	7838.1	3544.7	1566.8	7942.3	14448.8	8620.5	4625.0	13152.3	8430.7	6953.9	5425.7	8001.4	1937.4	5297.4	5205.7	1361.7	3347.3	4060.5	9002.5	4859.8	14456.7	11870.0	3301.5	15987.4	22700.7	14522.1	9042.9	11941.1	343.1	659.7	975.2	10934.3	4048.2	2786.5	6600.2	3852.3	1231.9	9180.4	17408.5	7894.2	3813.4	11015.3	9018.2	6876.5	5493.5	8142.9	1919.4	5465.2	3425.8	1504.5	3307.5	3946.2	9247.4	4394.8	14547.0	13123.1	1965.2	16763.1	24756.0	15182.9	7744.2	11235.0	344.2	801.7	661.0	10748.5	38219.0	37395.1	286405.392499	282903.665596	569309.058095	1785843.0	1991161.630707
sub-0040	2305.3	3023.9	6927.2	3394.5	1026.2	6047.7	7732.1	5568.0	3515.5	11919.5	7486.2	5667.0	3510.0	4901.4	1402.3	3403.8	3129.9	1247.9	3599.8	4131.7	7603.6	3705.3	11928.9	8532.7	2645.9	13948.4	18824.4	11403.8	8148.4	9589.7	249.3	627.5	753.7	10510.2	2738.2	2313.8	5593.5	3249.8	917.7	6550.3	9158.6	5985.3	3257.2	12474.5	8254.4	5720.4	3885.8	5681.3	1328.8	4761.0	2796.7	1616.9	4361.5	3972.8	6931.3	3314.0	12315.3	8883.5	1764.7	14381.4	17491.5	11480.9	7024.1	7807.2	404.5	613.0	630.3	9566.8	20400.2	21418.3	217709.377956	215909.643849	433619.021805	1395945.0	1458229.049622
sub-0041	2981.6	2418.5	6347.3	2869.8	1324.7	7765.0	9989.7	8730.3	4195.7	11168.2	6934.3	6251.9	3164.2	6662.5	1633.6	4201.5	3326.6	903.5	3495.3	3761.2	7533.9	4697.2	14663.7	9733.5	3041.3	13739.5	19514.3	14265.6	6679.9	8251.8	337.2	676.5	721.0	10570.1	3203.9	2699.6	7197.2	3730.5	989.5	6117.3	12663.2	8411.6	4065.0	10602.3	8020.1	6237.5	4060.9	6599.0	1523.6	4459.6	3341.1	1424.9	3128.4	4138.0	7690.8	4474.6	15257.6	11668.7	1764.4	12295.7	17960.9	14910.8	5762.9	8190.8	339.9	783.0	460.4	9548.5	47318.6	47439.0	259758.712489	261098.512163	520857.224652	1585215.0	1714159.947424
sub-0042	2872.1	3006.7	7633.3	2661.0	1110.2	8831.2	9564.5	7114.7	3535.6	10506.9	8851.0	6469.2	4492.5	5657.2	1651.1	4822.4	3864.2	1288.9	3133.6	3772.9	8281.2	4920.4	15611.5	11019.7	3588.9	16499.8	24247.8	18160.4	7377.4	11639.7	329.1	700.6	836.7	10347.8	2585.5	2889.4	7602.1	2678.8	1101.0	8337.5	11568.2	7056.4	3561.0	11985.7	8478.5	5774.3	4782.3	7370.7	1651.4	5772.5	4071.8	1529.4	2733.1	3621.5	8676.3	4004.3	15871.6	13356.4	2115.6	17763.2	20955.3	15228.5	6840.7	10431.7	425.0	658.3	668.4	10199.2	30503.1	32579.2	261290.873305	260310.121689	521600.994994	1733752.0	1856705.727164
sub-0043	2532.5	2599.0	8550.2	2833.1	1160.9	7047.9	10325.1	7331.4	3368.6	11136.3	8384.4	6102.4	4475.2	6152.3	1614.6	4300.4	3897.4	1237.1	4230.3	3604.0	7265.9	4649.0	14882.8	9440.4	2737.1	15535.3	23330.0	13500.3	9004.5	11085.8	311.0	614.3	803.2	11580.8	3180.7	3037.6	6900.2	2783.5	759.8	7345.2	12872.2	6545.2	3720.9	10145.0	8066.1	6511.2	5133.5	7991.6	1743.1	4919.1	4279.5	1458.7	4399.1	4764.2	8012.7	4876.0	14790.2	8836.6	2362.4	17217.4	22158.6	11576.3	6991.7	8299.2	415.5	694.8	550.9	11313.5	38674.4	38749.9	264521.084197	262327.757104	526848.841301	1567729.0	1513276.1204
sub-0044	3435.7	4181.4	6480.6	2902.1	1156.0	5801.5	11000.1	6446.3	3272.5	8671.2	6633.6	5108.3	3962.0	5864.8	1261.2	4510.0	2921.3	826.6	2208.4	3053.0	8278.7	5115.6	14200.6	9858.9	2605.9	12385.1	17631.0	13079.8	7741.6	8409.8	302.2	611.4	926.3	9438.0	3573.7	3052.3	6545.9	2458.9	1167.5	6319.1	11045.5	6815.5	3047.0	9569.4	6045.4	5450.1	3573.1	6985.3	1430.7	5946.9	3364.4	1074.9	2707.3	2964.2	7944.2	5358.3	13142.9	8738.8	2070.3	12191.0	18780.9	12445.0	6395.7	8249.1	443.9	632.4	616.1	10544.5	26450.3	24432.6	223567.540709	222798.1358	446365.676509	1494852.0	1468002.877136
sub-0045	3217.9	2163.5	4908.4	3310.2	939.8	6426.6	11835.0	5159.9	3881.9	11509.2	6264.3	6691.3	3605.7	4848.8	1674.1	4147.5	2496.7	1055.7	2247.6	4662.3	7401.1	4669.8	13194.2	9612.2	2059.2	12474.7	15900.3	14676.1	5638.6	7402.8	320.9	586.3	612.3	8566.8	3333.2	2136.5	4643.0	3345.5	1001.2	5736.6	14486.1	5255.5	3164.9	12123.4	6966.6	7055.2	3555.0	5709.9	1777.4	4924.6	1963.2	1153.8	2562.8	4837.6	6921.4	4078.5	12152.7	10210.3	1591.4	12115.6	15058.1	11642.5	5269.8	8078.6	430.8	616.8	427.0	6959.5	28758.4	30108.4	221849.283683	220143.735603	441993.019286	1407129.0	1530878.713819
sub-0046	3161.0	2563.0	5931.9	2740.9	1115.1	6633.3	9940.5	6455.4	3511.5	10004.1	6875.3	5209.6	3313.1	5720.5	1441.1	4239.4	2779.8	1191.6	3071.3	3057.0	7173.9	4275.2	13013.0	9488.5	2715.9	13628.9	18304.6	11231.5	8062.4	9856.1	330.2	461.3	613.0	9823.6	2774.9	2982.5	5327.4	2627.4	938.6	6208.5	12326.5	6513.9	3304.7	10221.0	8307.1	4944.8	3776.8	6416.5	1362.7	5421.4	2839.6	1311.6	3047.9	2574.1	7936.9	3749.3	12644.7	10426.3	1630.3	12614.6	17379.7	11234.9	6636.6	8649.0	357.3	529.3	394.8	9099.4	23651.5	25649.5	219255.736459	219242.034356	438497.770815	1466368.0	1634381.143677
sub-0047	3144.6	2856.0	5702.2	3090.8	1099.6	6184.1	9228.4	7002.0	3983.6	7999.4	6975.8	6474.7	3594.3	5231.5	1711.0	3666.5	3128.0	1024.8	2961.9	3611.1	7670.9	4329.7	12851.9	10079.7	2584.7	13415.6	17114.6	12340.2	7596.3	10128.6	221.8	597.7	710.8	9654.0	2904.6	2619.3	4806.0	3134.5	915.3	6448.7	11549.7	6680.1	3387.9	9328.5	6520.2	6409.5	3319.4	5896.2	1467.6	4306.0	2654.3	1438.2	3933.5	3847.8	6778.7	3609.0	11330.5	10143.2	1651.1	14652.7	17368.2	11189.5	6478.0	8733.1	366.6	503.2	505.5	9715.5	37120.0	35607.4	234036.132648	230172.515981	464208.648629	1431846.0	1565252.440102
sub-0048	4108.9	3325.3	9335.7	2654.2	1151.3	7393.3	11863.0	6544.3	4263.9	9322.3	7672.0	5497.8	4063.1	7324.0	1713.0	5159.8	4340.8	1145.7	3914.8	3183.2	9059.1	5264.9	16178.6	10395.3	2890.3	16838.6	23363.3	14794.1	9494.8	11956.9	319.0	684.5	667.4	12298.0	2804.3	2658.8	8008.7	3300.5	945.8	5970.2	15132.1	6206.4	3630.8	10542.3	8133.7	6263.8	4404.5	7483.1	1798.7	5978.3	3447.8	1613.5	4174.0	4294.5	9196.2	4527.6	14801.1	10882.2	2039.2	18229.5	21808.8	14323.5	7852.6	9173.5	568.8	752.3	526.6	11183.9	32450.8	31267.0	266719.037037	259368.888789	526087.925826	1720317.0	1939637.004362
sub-0049	2483.7	2144.5	5932.9	1730.9	833.7	6180.2	8388.5	5905.0	3280.3	8571.1	5916.3	4150.8	3258.7	5505.8	1705.6	3718.7	2909.9	1009.2	2531.2	2451.5	6564.6	3894.5	12212.5	7474.9	2740.5	11428.2	20892.6	9759.4	6956.8	8701.8	265.6	638.3	756.7	8742.9	2170.3	2449.1	5488.3	1996.7	635.9	6463.7	9341.8	5073.6	2989.1	8404.8	6470.0	4264.0	3443.9	6079.9	1539.9	3901.0	3121.8	1316.3	2975.1	2203.7	6507.6	3827.2	12310.0	8144.7	1740.4	15523.5	16736.4	12141.3	6224.7	7422.7	337.1	697.1	486.5	7823.1	22197.8	23728.0	200592.251465	202159.538629	402751.790095	1254696.0	1179663.602216
sub-0050	3110.2	3035.8	7427.7	2835.6	1240.4	7012.5	9221.0	6353.0	3918.5	10438.5	6885.0	5153.0	4174.2	5766.1	1708.4	4448.1	3634.5	935.6	3129.9	3653.4	6954.0	4471.5	12859.2	9797.7	2161.7	13410.1	17222.7	12301.8	8710.8	8787.5	300.5	531.8	762.5	11319.7	2873.5	2566.8	6320.3	2893.4	1119.1	6725.3	11136.7	6639.9	3015.2	10059.9	8095.4	5119.8	3868.3	6987.5	1751.9	5433.6	2974.3	1411.1	3204.8	3766.1	7581.8	4022.4	14104.4	10184.1	2121.0	13094.1	20023.7	11749.5	6177.2	8907.2	426.1	518.3	558.0	10059.0	31644.2	30628.3	233863.193466	234009.800742	467872.994207	1484131.0	1641305.96793
sub-0051	3075.9	2383.2	7396.6	2240.5	720.8	5780.2	7727.3	6189.1	3604.3	8712.6	6347.8	4483.6	3242.4	5261.0	1512.4	2800.8	3677.1	923.3	2634.1	2650.1	6531.9	4399.9	14002.5	7683.3	2659.5	12206.2	17109.6	13402.1	7473.9	9166.5	301.6	575.4	667.2	8708.6	1922.4	2464.1	5895.6	2891.7	589.7	5689.1	10878.0	6263.8	3550.0	8886.0	7095.6	4634.4	3654.3	6482.1	1554.4	3559.0	3039.4	1078.7	3123.6	2514.9	7474.6	4128.9	13675.2	7882.6	1680.1	13667.8	16206.4	9546.4	6514.0	7808.4	387.8	546.4	587.7	9230.0	31724.2	32381.7	216739.499053	215321.822097	432061.32115	1378861.0	1553705.335345
sub-0052	3239.0	2677.0	7498.8	3337.3	1047.9	6840.8	11789.3	6755.7	4250.7	12888.2	7206.1	5911.4	4705.5	6892.1	1636.0	4352.9	3169.0	904.0	2748.7	3330.8	7978.4	4422.6	14575.8	10558.4	2498.4	12570.0	20996.8	12122.3	8125.3	10438.5	277.8	536.6	707.3	9832.5	2898.6	3428.4	7235.7	2935.4	1067.9	6378.7	13535.0	7091.6	3616.3	12544.5	6870.6	6460.4	4355.4	6621.7	1609.4	4333.2	2623.2	1199.7	2857.9	3832.0	7751.4	4556.5	14289.2	11503.6	2146.9	13561.7	21440.3	12537.3	6736.4	8573.3	427.7	583.3	550.0	10038.3	33974.6	35086.6	248717.992697	248303.425099	497021.417796	1588747.0	1794545.892208
sub-0053	2674.6	2885.8	6692.0	3566.0	1038.1	6875.9	9733.6	8069.9	4041.8	11133.6	7760.4	5584.3	3312.8	5668.4	1926.3	4419.0	4721.1	1268.4	3651.4	4059.8	8861.3	4799.0	13903.7	10866.3	3084.8	13518.3	18576.4	14568.5	9218.8	10110.4	215.1	789.4	754.2	11234.3	3182.2	3178.3	7013.7	3312.5	948.7	6541.6	12179.2	6820.4	3660.6	11863.8	8334.9	6869.3	4891.7	7487.4	1625.2	5375.9	3248.1	1506.2	3811.1	4089.0	7259.6	5269.1	14208.7	11318.0	1923.9	14275.9	17739.0	15261.6	7568.2	8818.5	373.8	728.5	823.7	10378.8	31201.1	33273.8	249559.750832	252051.274354	501611.025185	1561867.0	1713934.322662
sub-0054	3189.2	3097.1	7438.0	2746.8	1211.7	6357.0	10404.2	7179.7	4414.9	11216.4	8025.2	6685.9	3306.5	5256.4	1659.5	4723.6	4779.1	1053.7	3957.3	4489.5	7946.6	4944.8	14229.3	10680.9	3325.7	15298.3	21098.9	14591.5	8383.3	9411.7	328.8	693.8	654.6	11322.4	3206.9	2728.6	6611.4	3527.1	779.2	6733.3	9610.1	6164.1	3697.3	11431.4	8846.7	7249.2	3929.3	6413.8	1771.6	5309.8	4630.3	1407.0	4215.0	4371.9	7589.1	5199.6	13623.7	9822.0	2049.6	15534.7	21670.5	14258.2	7137.6	9957.3	443.6	860.1	569.2	10230.2	36355.1	36056.6	258504.920132	254485.315006	512990.235138	1640130.0	1819957.354736
sub-0055	3660.5	3047.4	7731.6	2201.7	1105.5	7717.2	10659.4	7214.9	4403.3	11745.2	7838.6	6395.3	5116.0	6874.9	1789.4	4461.7	4100.7	1230.9	3995.8	3380.3	8478.0	4831.3	14649.1	9544.5	2851.2	14535.2	18230.7	12852.4	9069.6	12493.1	284.8	667.9	838.2	11451.3	2781.0	2741.6	7307.5	2926.8	1128.9	7254.7	11575.6	7824.0	3969.4	12287.2	8266.7	6210.0	4172.7	8029.9	1446.2	5009.1	4235.5	1649.0	4343.3	3017.6	8943.4	5264.2	14640.7	9901.5	2308.7	14151.7	19273.9	14143.7	8012.5	12423.5	284.6	615.5	632.4	11439.2	33497.1	34599.6	256970.647448	260226.437712	517197.08516	1631618.0	1841692.931949
sub-0056	3155.5	2637.5	7330.2	2763.7	796.6	6728.0	10641.8	6380.2	3928.4	11189.7	7594.7	5497.2	3913.0	5044.1	1570.1	3589.5	3691.1	1427.2	3738.9	2871.5	7286.9	4349.9	13755.9	9931.6	2925.5	14101.6	20299.8	13725.8	9336.9	10677.1	334.5	642.3	807.1	9960.3	3589.7	2887.9	6861.2	2774.0	662.0	7405.6	10753.4	6067.8	4000.9	11136.9	9160.4	5144.8	3907.2	6694.5	1622.6	3979.9	2927.4	1472.4	3288.4	3194.4	7580.8	4274.3	15362.7	9515.1	2048.2	14389.7	18417.9	13041.5	7681.5	9138.1	336.1	524.3	550.3	10507.7	30886.7	32397.2	241794.854243	240222.347008	482017.201251	1546055.0	1726790.267153
sub-0057	2923.9	2223.3	6829.0	3934.4	676.4	6839.1	11459.2	6661.5	4605.5	11018.4	7806.2	6241.7	4851.8	6268.2	1670.7	3748.7	4885.2	1037.3	3130.4	5212.7	8253.1	4747.6	14255.0	10004.5	2580.5	13479.7	15972.3	9832.9	8505.9	9063.3	264.8	872.6	750.1	10964.0	2844.9	2490.3	6292.1	3179.9	654.9	6134.7	12757.3	7110.8	3810.6	10443.0	7530.6	6717.7	4405.2	6785.7	1692.9	5473.5	3876.9	1239.2	3415.6	4699.5	7683.3	4767.1	15536.0	9407.5	2260.3	11902.1	17939.2	11988.0	7073.9	10139.7	347.0	920.8	553.4	11378.2	30049.6	31396.5	239591.603468	241109.45704	480701.060509	1582141.0	1791998.130622
sub-0058	3423.2	2638.3	6921.1	1937.0	615.5	8516.0	9447.0	7146.5	3503.0	10494.4	7593.2	5217.4	4562.5	7130.4	1505.0	4771.3	3630.2	1011.3	4006.0	2354.5	8596.1	4691.3	15294.5	9632.1	2839.5	13605.5	24048.6	12012.1	10182.5	8080.7	243.5	606.7	881.8	11577.4	3536.0	3189.4	5232.2	2611.4	732.2	7642.9	9566.8	6785.8	3281.4	11176.6	8901.5	5213.0	4684.2	8391.1	1673.0	6140.9	3254.5	1539.8	3828.2	2547.6	8505.2	4328.1	15184.3	9583.0	2023.7	15048.3	22835.8	11862.1	8489.8	7692.9	448.4	643.1	774.2	10770.5	35968.8	35852.1	253728.50817	253095.881023	506824.389193	1591408.0	1844712.602704
sub-0059	2431.4	2794.6	6304.3	3482.4	1365.2	6370.1	8299.1	6364.9	4226.9	10377.3	6931.9	5278.2	3920.0	5519.1	1712.7	4532.4	4762.5	888.3	3814.4	4121.5	9505.5	4574.6	15779.2	10412.5	3274.2	13207.8	21438.6	12829.4	7022.4	8505.2	255.4	767.6	689.0	9773.9	2628.4	3258.7	6675.2	3668.9	1174.0	5263.0	11330.1	6536.6	4113.9	11850.9	7737.7	6728.4	3928.5	6210.7	1553.5	4630.4	4795.4	1643.4	3940.4	3903.3	7512.4	3656.6	17384.1	11835.9	2647.1	13257.8	17325.0	10097.9	6886.1	10278.2	372.0	605.3	526.7	10389.3	31844.4	29720.4	240849.616367	241364.989735	482214.606101	1564897.0	1715027.582758
sub-0060	3758.6	3825.2	9282.6	2927.7	744.2	8552.2	12372.4	8363.6	4240.9	11750.7	7833.6	6231.4	3949.3	7708.9	1841.9	5221.5	5719.5	1020.2	4333.4	3344.2	7601.8	5788.7	14993.0	12174.2	2524.0	15759.1	21952.3	16004.0	9355.4	10624.7	285.5	644.6	801.0	11745.5	3811.3	3276.6	6117.8	3355.4	1178.2	8133.5	13870.3	7775.2	4161.4	10639.9	7796.0	6284.7	4651.0	8147.9	1520.7	5233.8	3826.5	1709.9	4710.4	3626.0	8335.1	5391.3	15938.9	12374.3	2124.1	15675.6	25029.8	14689.0	7751.3	11067.9	429.3	686.7	620.1	11627.7	35983.5	36455.8	277756.517917	274902.392254	552658.91017	1734671.0	1955028.391749
sub-0061	1717.0	2238.3	6131.8	3767.6	1187.3	7344.9	10418.6	7038.0	4614.7	14076.5	7464.4	6407.8	3983.9	6715.3	1556.2	4268.0	4363.4	1157.2	3933.7	3590.1	7203.0	4466.3	12923.9	11412.0	2367.1	13621.5	22397.6	13554.6	9004.1	9749.0	256.4	703.7	920.8	10353.6	2171.4	2773.6	6902.0	3160.0	1006.7	6923.3	13158.1	6222.7	3329.5	12541.6	8518.4	6778.1	4166.0	7283.0	1659.8	5266.9	3827.8	1454.4	3885.1	4381.9	7420.6	4000.7	14445.5	11786.9	1753.0	13404.1	19557.5	12918.7	7829.5	9862.4	413.6	685.6	702.2	9980.3	28063.8	28108.5	249024.138743	246401.627311	495425.766054	1443413.0	1530478.13145
sub-0062	2101.2	2840.2	7533.7	2711.8	869.5	5588.9	9100.1	6000.7	3890.4	12014.0	6739.3	6488.5	4416.9	5088.9	1322.0	3992.3	4196.3	1271.9	3584.0	4133.5	7864.0	4913.1	14846.1	10185.3	2084.4	14117.9	19715.5	13085.2	10111.0	9665.7	307.2	649.6	835.8	9917.3	2180.2	2261.5	5143.4	2843.2	734.5	5889.8	10557.0	6718.4	3488.8	10084.6	7878.5	6983.7	3790.1	6127.4	1261.9	5049.0	3916.0	1297.9	4293.0	3896.0	7334.1	4498.2	15761.9	10576.8	2090.8	12703.8	21750.4	11863.5	7345.1	9257.0	434.2	539.8	562.9	9193.5	29792.3	29702.1	241850.501046	238500.807481	480351.308527	1474513.0	1630497.984109
sub-0063	3213.8	2526.5	6460.0	3818.0	637.7	7573.2	13035.0	7676.2	4197.1	13916.5	6781.5	7201.5	2924.5	5634.1	1570.1	3940.8	3378.5	990.9	2677.3	3288.2	8136.0	4562.2	15100.0	10414.1	2859.2	11453.2	18399.9	12962.7	9886.5	11000.6	225.1	582.8	955.1	11011.6	2938.0	2431.1	5966.6	4362.1	753.9	6945.1	16649.1	7599.5	3642.2	12489.6	6336.9	6999.6	3836.6	6951.1	1682.1	4745.0	2775.5	1161.4	3354.6	4403.5	8763.2	4414.6	14883.3	11178.5	1885.4	13161.8	18869.6	14309.4	5979.2	8371.3	313.4	996.5	574.8	10639.4	27138.2	29281.3	243860.933248	245520.632842	489381.56609	1637026.0	1833881.478629
sub-0064	3619.7	2567.1	7176.7	2815.6	895.5	6607.1	10304.4	7189.7	3718.4	10119.9	7283.5	5310.8	4608.3	5748.2	1487.8	3855.6	4248.9	1040.4	3509.0	2940.8	8565.8	5122.7	14285.0	10540.4	2406.3	14160.7	18002.6	12691.4	10018.2	12313.2	242.0	673.2	843.3	9547.7	3969.8	2375.6	6898.2	3111.9	784.3	7254.8	12023.4	6456.1	3514.9	9416.3	7160.5	5564.8	3993.8	6969.2	1489.2	5109.9	3727.2	1793.6	3784.7	2583.1	9135.8	4984.7	15103.0	10988.1	1823.9	13313.3	18737.3	12473.6	8100.1	10646.0	356.2	638.5	621.3	10070.0	38093.5	38966.1	252980.152429	253695.441946	506675.594375	1486970.0	1602494.02826
sub-0065	2255.2	2468.2	6818.5	2979.9	1310.3	7030.2	9995.4	7958.6	3695.3	11526.0	6458.0	6109.7	3220.0	6557.1	1611.3	3882.6	4127.1	1233.5	3515.8	3006.4	8119.1	4322.1	14949.1	9655.0	2999.8	13028.2	17547.3	15272.1	9711.6	10805.0	244.9	825.3	831.7	10063.1	3399.4	2809.2	5445.8	3482.8	1030.7	6840.5	9873.2	7915.2	2955.7	12011.3	7159.1	6882.0	3550.6	6914.7	1566.1	5993.4	3063.3	1335.3	3846.8	3325.4	8491.8	4198.8	13399.3	10334.8	1950.5	15741.3	19261.3	14250.3	7968.4	9202.9	368.8	689.9	684.1	9846.5	37093.1	39472.0	250999.705343	253557.978734	504557.684077	1484748.0	1613425.615346
