lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
sub-0070	2168.0	1656.0	6365.0	2487.0	1969.0	9405.0	12714.0	9177.0	2630.0	8918.0	7788.0	5078.0	5350.0	9312.0	1919.0	2967.0	4643.0	2702.0	3496.0	1539.0	9001.0	3447.0	12921.0	8496.0	2692.0	13994.0	20756.0	13914.0	11619.0	10715.0	848.0	2613.0	1217.0	7610.0	1030235.0	1522426.310774
sub-0071	3023.0	1802.0	8665.0	3736.0	2580.0	9546.0	13365.0	13010.0	3839.0	15943.0	8166.0	7726.0	5059.0	11428.0	1912.0	4421.0	5994.0	2671.0	5538.0	2260.0	10964.0	4305.0	15125.0	11686.0	3455.0	19993.0	30216.0	14335.0	14497.0	14237.0	1374.0	2434.0	1560.0	8779.0	1346178.0	1915117.591025
sub-0072	2247.0	1665.0	8088.0	3466.0	2293.0	9628.0	11405.0	10733.0	2800.0	12043.0	8381.0	7596.0	5263.0	10460.0	2414.0	4117.0	4560.0	2723.0	3692.0	1888.0	11129.0	3493.0	16985.0	10675.0	2547.0	15970.0	26625.0	13133.0	13623.0	12854.0	1036.0	2340.0	1362.0	7487.0	1193897.0	1689121.858518
sub-0073	3388.0	1539.0	8210.0	3872.0	1817.0	10724.0	11421.0	13474.0	2735.0	12538.0	8669.0	7110.0	5137.0	14476.0	2448.0	3369.0	7028.0	2964.0	5248.0	2179.0	8062.0	3369.0	12767.0	11849.0	2624.0	20081.0	27280.0	14604.0	14802.0	14084.0	1116.0	2591.0	1663.0	8051.0	1209432.0	1675259.068767
sub-0074	1949.0	1850.0	7051.0	2935.0	1681.0	8167.0	9727.0	10031.0	2583.0	9367.0	7671.0	5428.0	5430.0	10460.0	1523.0	3244.0	4740.0	2286.0	3742.0	1636.0	10623.0	2853.0	13911.0	9802.0	2429.0	14861.0	25326.0	14029.0	11251.0	12600.0	842.0	2377.0	1205.0	7341.0	1096299.0	1548050.646681
sub-0075	2929.0	1987.0	8105.0	2634.0	1904.0	10613.0	12486.0	11485.0	2839.0	10979.0	8624.0	5335.0	5818.0	12982.0	2050.0	3628.0	5330.0	2436.0	4113.0	1934.0	11331.0	3685.0	16313.0	11264.0	3629.0	18989.0	28542.0	15203.0	17128.0	12937.0	1096.0	3188.0	1704.0	8067.0	1266063.0	1764597.386631
sub-0076	2189.0	1481.0	4470.0	4391.0	2044.0	11141.0	11259.0	11164.0	3177.0	15028.0	9419.0	8008.0	5944.0	9449.0	2230.0	3407.0	6812.0	3319.0	5114.0	2519.0	9002.0	3175.0	12813.0	12232.0	2112.0	19023.0	26609.0	13852.0	13329.0	14294.0	992.0	2428.0	1877.0	7987.0	1265667.0	1787266.057082
sub-0077	2420.0	1468.0	7095.0	3247.0	1874.0	11285.0	14446.0	12961.0	2683.0	13085.0	8427.0	6662.0	6030.0	10923.0	1383.0	3183.0	4702.0	2621.0	4065.0	1947.0	10072.0	3077.0	14781.0	10662.0	3315.0	19663.0	25455.0	13020.0	13948.0	14373.0	1107.0	2665.0	1321.0	7955.0	1342597.0	1948131.662011
sub-0078	3869.0	1866.0	5614.0	2385.0	2637.0	11560.0	14801.0	11839.0	2364.0	12235.0	8820.0	5832.0	5858.0	12262.0	2430.0	3971.0	5713.0	3385.0	3884.0	1219.0	9954.0	3095.0	14051.0	11471.0	3482.0	19775.0	25277.0	14406.0	15838.0	12299.0	1231.0	2674.0	1361.0	8712.0	1218288.0	1689748.170569
sub-0079	2093.0	1687.0	5200.0	2311.0	1684.0	8252.0	11378.0	8603.0	2401.0	9274.0	5344.0	4835.0	3841.0	9543.0	1389.0	2854.0	3977.0	1776.0	4094.0	1425.0	7104.0	2753.0	10542.0	8156.0	2450.0	14806.0	20402.0	10814.0	10206.0	8239.0	775.0	2290.0	1265.0	6773.0	976978.0	1358361.993725
sub-0080	1951.0	1539.0	7519.0	2217.0	1972.0	8994.0	10670.0	10775.0	2177.0	9107.0	7057.0	3933.0	5269.0	10114.0	2004.0	3786.0	4619.0	2412.0	4398.0	1440.0	7093.0	3385.0	14030.0	8734.0	2274.0	16890.0	23876.0	11255.0	11221.0	8924.0	1031.0	2441.0	1198.0	6612.0	1044749.0	1338792.655457
sub-0081	3855.0	1615.0	7511.0	2814.0	2147.0	11365.0	12985.0	11283.0	2871.0	12611.0	9431.0	5861.0	5327.0	11703.0	2335.0	4274.0	4965.0	3016.0	3425.0	1953.0	12493.0	3224.0	15651.0	11731.0	3623.0	19025.0	28789.0	17002.0	16101.0	13722.0	1038.0	2150.0	1320.0	8097.0	1218016.0	1736405.157273
sub-0082	2700.0	1814.0	5704.0	3364.0	1627.0	10928.0	12820.0	12145.0	3115.0	13591.0	7867.0	7847.0	5684.0	11739.0	2087.0	3781.0	4551.0	2701.0	3625.0	1993.0	11820.0	3642.0	15910.0	11090.0	2408.0	17920.0	24870.0	14858.0	13348.0	11700.0	1223.0	2409.0	1448.0	7223.0	1328312.0	1828859.609743
sub-0083	2124.0	1875.0	8264.0	3997.0	2523.0	11893.0	11749.0	12125.0	3783.0	13780.0	9335.0	8813.0	5736.0	11059.0	2051.0	3694.0	6042.0	2775.0	3920.0	2622.0	10713.0	3318.0	14593.0	13314.0	2703.0	20439.0	28508.0	20639.0	12619.0	18602.0	1148.0	2952.0	1550.0	8487.0	1384780.0	1935879.091077
sub-0084	4956.0	1826.0	10027.0	2752.0	2164.0	10660.0	18287.0	14625.0	4007.0	16878.0	11655.0	8275.0	6822.0	16982.0	2516.0	4472.0	5545.0	3162.0	3852.0	2070.0	13747.0	3567.0	18221.0	14236.0	3380.0	18845.0	27790.0	16072.0	19318.0	14209.0	1368.0	2823.0	1453.0	9170.0	1424755.0	2016616.592526
sub-0085	2367.0	1924.0	8227.0	3470.0	1616.0	11418.0	15150.0	12862.0	2653.0	13542.0	9153.0	6179.0	5861.0	11894.0	1485.0	3315.0	4988.0	2831.0	4220.0	2152.0	9176.0	3405.0	14671.0	10305.0	2726.0	19751.0	25041.0	14188.0	14230.0	11949.0	1099.0	2574.0	1314.0	8027.0	1263371.0	1792375.498818
sub-0086	2824.0	3109.0	5562.0	3152.0	2029.0	11043.0	13608.0	12010.0	2590.0	13270.0	9242.0	5651.0	6064.0	9855.0	1902.0	4387.0	6236.0	3021.0	6300.0	1741.0	9827.0	3718.0	14913.0	12500.0	2870.0	18467.0	27587.0	13437.0	15672.0	11114.0	1244.0	2488.0	1824.0	8404.0	1217324.0	1694616.740294
sub-0087	2997.0	1805.0	7937.0	3121.0	1590.0	10381.0	13685.0	13022.0	2532.0	13392.0	9177.0	5495.0	6028.0	10959.0	1804.0	3802.0	5751.0	3348.0	3889.0	1957.0	10802.0	3930.0	14629.0	11086.0	2726.0	16357.0	25514.0	15988.0	14404.0	14548.0	1096.0	2699.0	1369.0	7852.0	1238425.0	1729994.060738
sub-0088	2591.0	2152.0	5480.0	2051.0	1674.0	9381.0	12853.0	9728.0	1959.0	9554.0	7475.0	4591.0	5057.0	10173.0	1700.0	3711.0	4858.0	2403.0	3923.0	1286.0	7303.0	3208.0	11591.0	8019.0	2634.0	13604.0	20851.0	12295.0	12759.0	9644.0	1089.0	2541.0	1256.0	6458.0	1012065.0	1439273.039826
sub-0089	2588.0	721.0	5616.0	3012.0	2155.0	9641.0	11043.0	10186.0	2556.0	12302.0	7526.0	6362.0	5443.0	8911.0	2156.0	3537.0	3790.0	2448.0	3848.0	2656.0	6759.0	2873.0	12878.0	9691.0	2638.0	18644.0	26638.0	13382.0	11780.0	13012.0	1250.0	3073.0	1351.0	7018.0	1180599.0	1697302.068012
sub-0090	2791.0	2216.0	7467.0	2551.0	1921.0	10720.0	14468.0	11071.0	3005.0	11078.0	8772.0	6458.0	6104.0	12615.0	1895.0	3623.0	5543.0	2521.0	5533.0	1680.0	9141.0	3133.0	12311.0	10951.0	3627.0	18306.0	26069.0	15280.0	14125.0	12029.0	934.0	2431.0	1283.0	8633.0	1298666.0	1841286.422613
sub-0091	2707.0	2774.0	7389.0	2713.0	2185.0	11848.0	12916.0	11656.0	3099.0	13061.0	8516.0	7014.0	5110.0	11577.0	2212.0	4254.0	6304.0	2293.0	3951.0	1661.0	9672.0	3976.0	14740.0	11997.0	3547.0	17687.0	27628.0	15769.0	16033.0	14073.0	1117.0	2429.0	1557.0	8195.0	1182498.0	1622736.805817
sub-0092	2110.0	1821.0	7744.0	2486.0	1902.0	9299.0	12478.0	11841.0	2474.0	12729.0	8360.0	5837.0	5343.0	11609.0	1798.0	3665.0	4702.0	2164.0	3746.0	1508.0	9055.0	3394.0	14588.0	10410.0	2530.0	16440.0	26246.0	12399.0	10664.0	9804.0	1037.0	2955.0	1063.0	7680.0	1138958.0	1649412.84859
sub-0093	2172.0	1814.0	8764.0	3047.0	1889.0	8967.0	14965.0	11869.0	2750.0	11339.0	8594.0	6087.0	5364.0	13479.0	1944.0	3712.0	4618.0	2875.0	4370.0	1918.0	8931.0	3766.0	14852.0	9937.0	2249.0	16254.0	26179.0	13938.0	11554.0	10360.0	1197.0	2463.0	1345.0	7890.0	1157690.0	1604827.51251
sub-0094	3134.0	1729.0	9447.0	2909.0	2750.0	9646.0	15751.0	10925.0	2921.0	11037.0	8820.0	4850.0	5909.0	11618.0	1860.0	3962.0	5267.0	2292.0	3827.0	2010.0	11738.0	4453.0	13768.0	11604.0	2315.0	16599.0	25722.0	14306.0	13304.0	11599.0	1264.0	2363.0	1532.0	7890.0	1185761.0	1754318.092482
sub-0095	2850.0	1519.0	5644.0	2625.0	1895.0	9064.0	11117.0	11477.0	2117.0	8315.0	6756.0	4240.0	4923.0	11859.0	1648.0	3468.0	4453.0	1773.0	2986.0	1669.0	7446.0	3041.0	13046.0	9880.0	2811.0	12762.0	21860.0	11960.0	11667.0	12942.0	1082.0	2800.0	905.0	6342.0	1064054.0	1519769.644596
sub-0096	2229.0	1685.0	4108.0	2821.0	1824.0	12319.0	12818.0	12235.0	2643.0	10615.0	7452.0	5777.0	5265.0	13175.0	2072.0	3285.0	4949.0	2601.0	5008.0	1842.0	8315.0	3533.0	11485.0	10058.0	2541.0	14320.0	23048.0	13548.0	15552.0	11519.0	1093.0	2367.0	1462.0	8119.0	1122883.0	1591959.994078
sub-0097	2761.0	2286.0	8929.0	2036.0	2423.0	10463.0	15218.0	12952.0	3260.0	12037.0	9617.0	5297.0	5829.0	12552.0	2617.0	3908.0	5486.0	2975.0	3542.0	1367.0	10693.0	4099.0	15111.0	11444.0	4090.0	17285.0	24126.0	14847.0	14148.0	11043.0	737.0	3019.0	1133.0	8676.0	1233312.0	1690035.283555
sub-0098	3196.0	1515.0	7977.0	3315.0	2681.0	10208.0	14377.0	12207.0	2639.0	13442.0	8286.0	6947.0	5758.0	12018.0	2694.0	3929.0	4111.0	2910.0	3579.0	1788.0	9672.0	3220.0	15206.0	11742.0	3136.0	16400.0	26667.0	16928.0	14280.0	11021.0	960.0	2616.0	1151.0	7707.0	1284499.0	1877957.031086
sub-0099	2631.0	2464.0	6735.0	1961.0	1683.0	9925.0	14974.0	15071.0	2949.0	10388.0	8703.0	5909.0	5787.0	14548.0	1940.0	3355.0	5166.0	3035.0	4915.0	1229.0	10253.0	3618.0	12889.0	8973.0	3440.0	19499.0	27917.0	14850.0	14758.0	12953.0	1093.0	2374.0	1125.0	8081.0	1270391.0	1844659.504159
sub-0100	2367.0	1828.0	6300.0	3099.0	2817.0	10435.0	13937.0	13177.0	2968.0	11997.0	9286.0	7256.0	5582.0	12467.0	1842.0	3484.0	5668.0	2877.0	3959.0	1906.0	9581.0	3783.0	12804.0	10921.0	3495.0	17554.0	25114.0	15163.0	14041.0	14686.0	960.0	2694.0	1233.0	8119.0	1275785.0	1849052.631963
sub-0101	3180.0	2131.0	6534.0	2601.0	2012.0	11682.0	14153.0	11440.0	2198.0	11851.0	7948.0	5230.0	4877.0	10970.0	2411.0	3865.0	3776.0	2376.0	3386.0	1389.0	9389.0	3867.0	13294.0	10784.0	3391.0	16144.0	24139.0	14247.0	14768.0	12057.0	1236.0	2959.0	1325.0	6961.0	1162558.0	1581417.997219
sub-0102	2776.0	1048.0	8084.0	4363.0	2337.0	12654.0	11617.0	11977.0	3476.0	15918.0	8635.0	8036.0	6487.0	13035.0	2046.0	4991.0	6640.0	2487.0	5432.0	2477.0	10250.0	3197.0	15930.0	11978.0	3374.0	17288.0	34281.0	15975.0	16871.0	15644.0	986.0	2646.0	1609.0	9389.0	1402900.0	1911007.843279
sub-0103	2089.0	1345.0	7861.0	2452.0	2009.0	9778.0	11767.0	11123.0	2412.0	9987.0	6781.0	6015.0	5272.0	10120.0	1905.0	3211.0	3888.0	1992.0	2900.0	1248.0	9097.0	3324.0	12595.0	8129.0	1800.0	14327.0	22734.0	11369.0	12439.0	9046.0	1023.0	2198.0	1000.0	6833.0	1087050.0	1108642.607559
sub-0104	2252.0	1508.0	5704.0	2923.0	1564.0	10006.0	12570.0	9937.0	2372.0	11394.0	8565.0	6502.0	5371.0	11297.0	1968.0	3118.0	6186.0	2706.0	4181.0	1945.0	8985.0	3828.0	13142.0	8797.0	2532.0	15876.0	22035.0	13855.0	10951.0	9503.0	948.0	2333.0	1101.0	7175.0	1065717.0	1425825.718233
sub-0105	2056.0	1946.0	6261.0	3198.0	2239.0	11206.0	15459.0	14558.0	3396.0	11903.0	8946.0	7966.0	6154.0	12017.0	2343.0	3668.0	4934.0	2748.0	3983.0	2631.0	9938.0	4207.0	15872.0	12143.0	2931.0	18460.0	28580.0	16413.0	14561.0	14516.0	1066.0	3127.0	1112.0	8597.0	1391708.0	1968867.859121
sub-0106	3708.0	1887.0	6759.0	4150.0	3079.0	12951.0	13330.0	11530.0	2809.0	13286.0	9596.0	7911.0	6620.0	12347.0	3294.0	4872.0	5217.0	3091.0	4133.0	2303.0	11317.0	4216.0	15734.0	11647.0	3736.0	20225.0	33897.0	14402.0	18348.0	14006.0	1287.0	3343.0	1488.0	8566.0	1333320.0	1882717.505402
sub-0107	2073.0	1512.0	6204.0	2354.0	2070.0	11008.0	9948.0	10018.0	2564.0	12722.0	8138.0	4693.0	5012.0	9853.0	2508.0	3240.0	4827.0	2127.0	2906.0	1707.0	8409.0	3383.0	13833.0	9015.0	2829.0	15129.0	22741.0	13335.0	11578.0	9657.0	863.0	2308.0	1141.0	7254.0	1094239.0	1464321.835302
sub-0108	3113.0	1253.0	7860.0	3203.0	1913.0	10469.0	13682.0	11591.0	2777.0	12949.0	8414.0	5509.0	5156.0	12651.0	2266.0	3772.0	6273.0	2116.0	4847.0	1409.0	10282.0	3196.0	14003.0	10260.0	3031.0	15947.0	26914.0	13945.0	14627.0	12550.0	963.0	2567.0	1671.0	7387.0	1161018.0	1415677.034455
sub-0109	3670.0	1557.0	7566.0	3591.0	2684.0	9866.0	15249.0	15917.0	2554.0	11408.0	9300.0	8178.0	6223.0	14237.0	2851.0	4623.0	4497.0	2448.0	3953.0	1843.0	11256.0	3646.0	15885.0	11044.0	2982.0	19722.0	28517.0	16832.0	15806.0	14446.0	1292.0	2631.0	1228.0	8507.0	1272264.0	1652903.267276
sub-0110	2780.0	2437.0	7655.0	2485.0	1596.0	10828.0	12300.0	12334.0	2381.0	10095.0	7708.0	4816.0	5990.0	13662.0	1519.0	3262.0	5225.0	2675.0	4859.0	1498.0	9751.0	4205.0	14169.0	9816.0	3432.0	21131.0	23453.0	14660.0	15471.0	13879.0	1063.0	2247.0	1639.0	7850.0	1201554.0	1678438.94714
sub-0111	2418.0	1926.0	8234.0	4787.0	2206.0	11941.0	14903.0	10867.0	3256.0	16311.0	9163.0	8235.0	5802.0	12325.0	2745.0	5050.0	6719.0	3371.0	5077.0	2834.0	10556.0	4726.0	16792.0	12226.0	3592.0	19955.0	30773.0	13981.0	13994.0	12488.0	1143.0	2606.0	1407.0	8642.0	1361418.0	1963943.654876
sub-0112	2860.0	1387.0	7011.0	3757.0	2750.0	11514.0	14419.0	14488.0	3018.0	16195.0	10223.0	6952.0	5450.0	11937.0	2987.0	4429.0	5153.0	4062.0	5014.0	1817.0	11085.0	3861.0	17075.0	13200.0	3355.0	22523.0	30342.0	13037.0	17146.0	13177.0	1249.0	3850.0	1531.0	8555.0	1398150.0	1760027.878927
sub-0113	2549.0	1210.0	7837.0	3301.0	2170.0	11850.0	13746.0	12683.0	2566.0	14132.0	9518.0	5457.0	5164.0	11912.0	1854.0	4423.0	7105.0	2888.0	3968.0	1579.0	8504.0	3595.0	15093.0	12454.0	3634.0	16715.0	28661.0	19394.0	14177.0	14552.0	1154.0	2845.0	1210.0	7527.0	1291388.0	1680227.313956
sub-0114	2595.0	1941.0	7640.0	4363.0	2436.0	11721.0	12900.0	12147.0	3309.0	13513.0	8384.0	7508.0	5046.0	11328.0	1994.0	3489.0	4828.0	2718.0	4065.0	2555.0	9058.0	3338.0	14216.0	11154.0	3289.0	17479.0	24881.0	13464.0	14122.0	11254.0	1049.0	3250.0	1338.0	7543.0	1196740.0	1702292.523486
sub-0115	2709.0	2262.0	8386.0	2691.0	2244.0	12134.0	13539.0	13133.0	3139.0	14278.0	8702.0	6043.0	5977.0	12727.0	2198.0	4325.0	5787.0	2915.0	4753.0	1592.0	10664.0	3704.0	18729.0	11721.0	2825.0	17187.0	25681.0	14340.0	15878.0	15352.0	1132.0	3073.0	1283.0	8871.0	1321992.0	1912092.743333
sub-0116	2617.0	1479.0	8263.0	2970.0	2417.0	10398.0	13669.0	13783.0	2105.0	13977.0	8979.0	7140.0	5913.0	13043.0	1872.0	5109.0	5031.0	2750.0	5526.0	1818.0	10201.0	3118.0	13307.0	11560.0	3244.0	19903.0	25331.0	16163.0	14832.0	12772.0	969.0	2893.0	1096.0	8762.0	1270640.0	1749258.613103
sub-0117	1987.0	1326.0	5809.0	1979.0	2811.0	8076.0	11843.0	9863.0	2570.0	10094.0	7680.0	4980.0	4957.0	10207.0	2012.0	3208.0	5124.0	2511.0	4376.0	1493.0	7637.0	2620.0	12113.0	8199.0	1747.0	14346.0	22672.0	12727.0	10636.0	9908.0	875.0	2234.0	1006.0	7222.0	1043999.0	1397748.806017
sub-0118	2923.0	1448.0	6252.0	2274.0	1987.0	10043.0	14964.0	13464.0	2707.0	11636.0	8678.0	5521.0	5120.0	11583.0	2160.0	3810.0	5514.0	3134.0	4188.0	1482.0	8533.0	3490.0	11986.0	10675.0	3082.0	16612.0	24397.0	14093.0	14457.0	12075.0	1109.0	2654.0	1298.0	7614.0	1133119.0	1451569.794053
sub-0119	2161.0	1666.0	6836.0	2397.0	2333.0	11046.0	12912.0	13852.0	2469.0	11469.0	8603.0	5073.0	5310.0	10685.0	2337.0	4555.0	6151.0	3070.0	5103.0	1778.0	9650.0	3403.0	16187.0	11235.0	3365.0	15769.0	25127.0	14171.0	11485.0	13406.0	1198.0	2905.0	1011.0	7931.0	1137101.0	1561399.349777
sub-0120	2588.0	1721.0	6986.0	2886.0	2713.0	11200.0	12478.0	13858.0	3032.0	11915.0	9027.0	6272.0	6319.0	13000.0	2218.0	4152.0	5073.0	2500.0	4375.0	2164.0	9678.0	3409.0	14144.0	11628.0	3635.0	19259.0	25684.0	13391.0	13754.0	13204.0	970.0	2823.0	1031.0	8306.0	1294252.0	1876891.541295
sub-0121	2842.0	1816.0	6859.0	2550.0	2399.0	11827.0	14137.0	12793.0	3449.0	11477.0	8012.0	4379.0	5945.0	12326.0	2054.0	3649.0	4625.0	2789.0	3948.0	1455.0	11113.0	3720.0	14116.0	11588.0	3161.0	16799.0	24405.0	14443.0	13093.0	14757.0	947.0	2646.0	1143.0	8558.0	1184213.0	1653487.109655
sub-0122	2828.0	1215.0	5836.0	2729.0	2096.0	8250.0	12157.0	11550.0	2334.0	10643.0	7177.0	6913.0	4333.0	11011.0	2306.0	3431.0	4188.0	2375.0	3529.0	1803.0	7878.0	2585.0	13763.0	8250.0	2296.0	15544.0	24399.0	11847.0	13276.0	10023.0	811.0	2194.0	955.0	6969.0	1090074.0	1521894.915063
sub-0123	2735.0	1812.0	6001.0	3102.0	2518.0	10258.0	11451.0	12237.0	3169.0	12798.0	8371.0	7218.0	5554.0	11982.0	2049.0	3700.0	5540.0	2634.0	3858.0	1698.0	9777.0	3120.0	14231.0	11766.0	2938.0	16707.0	25109.0	14148.0	14152.0	12414.0	1014.0	2503.0	1391.0	6819.0	1175970.0	1655720.079268
sub-0124	1870.0	1392.0	5206.0	2510.0	1911.0	8674.0	12680.0	10085.0	2044.0	11967.0	7620.0	5056.0	4648.0	10593.0	2046.0	3070.0	4348.0	2119.0	3591.0	1449.0	7428.0	2487.0	12299.0	8785.0	2163.0	14694.0	21807.0	12138.0	10001.0	7740.0	1074.0	2316.0	792.0	6442.0	1023550.0	1494722.711874
sub-0125	2081.0	1777.0	5098.0	2709.0	2233.0	9128.0	9492.0	11065.0	2092.0	12033.0	7015.0	4448.0	4910.0	9002.0	2407.0	2877.0	3837.0	2663.0	3126.0	1635.0	7894.0	3286.0	14910.0	9168.0	2198.0	13635.0	19671.0	11803.0	10700.0	10263.0	1077.0	2728.0	828.0	6087.0	981014.0	1124975.076603
sub-0126	3115.0	1642.0	6208.0	2516.0	1672.0	9510.0	14773.0	11207.0	2059.0	10645.0	7712.0	4146.0	5701.0	12377.0	2046.0	3400.0	4767.0	2925.0	3282.0	1300.0	8905.0	3155.0	13876.0	10245.0	2414.0	14703.0	23402.0	13905.0	13158.0	12380.0	1175.0	2058.0	1009.0	7140.0	1025098.0	1460250.944245
sub-0127	3152.0	2882.0	8146.0	1797.0	1294.0	10754.0	15577.0	11820.0	2771.0	13413.0	9007.0	6972.0	6748.0	13512.0	2444.0	3883.0	4940.0	2652.0	3608.0	1296.0	11445.0	3488.0	15776.0	10158.0	3765.0	21605.0	26122.0	14193.0	15863.0	14986.0	1401.0	1941.0	1208.0	8436.0	1250379.0	1733621.809915
sub-0128	1788.0	1738.0	9065.0	3215.0	2272.0	12252.0	13431.0	11107.0	3317.0	14695.0	10098.0	7130.0	6492.0	9854.0	2474.0	4084.0	7761.0	3237.0	5407.0	2114.0	10872.0	4290.0	17684.0	14128.0	3878.0	18195.0	27015.0	18148.0	16141.0	15130.0	1506.0	3300.0	1577.0	8784.0	1324911.0	1875901.763344
sub-0129	2336.0	1978.0	7500.0	3982.0	2595.0	11009.0	13744.0	14621.0	3375.0	16011.0	9374.0	7680.0	5902.0	13527.0	1966.0	3887.0	6920.0	2843.0	5798.0	2350.0	9687.0	4195.0	16127.0	11238.0	2915.0	20002.0	29414.0	14168.0	14537.0	12958.0	1223.0	2821.0	1418.0	8735.0	1342807.0	1863413.040649
sub-0130	2422.0	1893.0	6544.0	2240.0	2187.0	9318.0	9873.0	11769.0	3095.0	10191.0	7340.0	5373.0	4557.0	11870.0	1853.0	3917.0	4215.0	2243.0	3174.0	1407.0	10512.0	3291.0	12583.0	10664.0	3440.0	13921.0	23137.0	12979.0	12284.0	13022.0	921.0	2198.0	1026.0	6543.0	1096813.0	1168998.161613
sub-0131	3238.0	2351.0	8299.0	1908.0	2544.0	9741.0	14096.0	13268.0	2701.0	11253.0	8348.0	5302.0	5654.0	13939.0	2328.0	4755.0	6224.0	2899.0	4714.0	1251.0	10066.0	4262.0	15479.0	12545.0	4071.0	19338.0	29123.0	15597.0	15456.0	14209.0	957.0	2167.0	1589.0	8081.0	1246408.0	1555863.54171
sub-0132	2342.0	1419.0	7049.0	3069.0	2063.0	10251.0	13426.0	12077.0	2713.0	11805.0	9097.0	4841.0	6015.0	11518.0	1954.0	3334.0	5269.0	2752.0	4238.0	1483.0	9902.0	3466.0	14946.0	11499.0	2159.0	17700.0	28719.0	12997.0	13990.0	11896.0	1056.0	2272.0	1193.0	8971.0	1218567.0	1850395.940613
sub-0133	2977.0	2663.0	6878.0	2962.0	1479.0	8220.0	10283.0	8090.0	2170.0	12656.0	9010.0	5629.0	5818.0	9427.0	2609.0	2956.0	4983.0	3024.0	3546.0	1426.0	7388.0	3385.0	13969.0	9705.0	3012.0	17218.0	21546.0	11343.0	13366.0	10635.0	1072.0	2569.0	1214.0	7268.0	1065523.0	1467451.201819
sub-0134	1836.0	1963.0	6576.0	2175.0	2147.0	10541.0	11460.0	9958.0	1977.0	9969.0	8274.0	3633.0	5197.0	9205.0	2005.0	3561.0	4045.0	2282.0	3437.0	1213.0	9057.0	2673.0	12518.0	9178.0	2080.0	15060.0	21921.0	12818.0	12226.0	10595.0	865.0	2706.0	956.0	6588.0	1040423.0	1510727.096417
sub-0135	3306.0	1329.0	8232.0	3211.0	2564.0	12527.0	18476.0	13539.0	2473.0	14443.0	9033.0	8133.0	6924.0	13375.0	2202.0	5213.0	4486.0	3076.0	4358.0	1797.0	11588.0	3130.0	17299.0	13881.0	4063.0	19506.0	33158.0	16214.0	14224.0	13343.0	1105.0	2578.0	1325.0	8012.0	1313529.0	1942826.841048
sub-0136	2577.0	2139.0	9388.0	3161.0	2156.0	10841.0	16584.0	12526.0	2611.0	11872.0	9369.0	7057.0	6694.0	13365.0	1935.0	4598.0	6274.0	2670.0	5321.0	2095.0	10958.0	4610.0	16285.0	10640.0	3366.0	22621.0	29277.0	17167.0	13870.0	12609.0	1117.0	2944.0	1116.0	8203.0	1382108.0	1416220.653141
sub-0137	3133.0	2326.0	7188.0	2096.0	1837.0	9945.0	15641.0	12417.0	2035.0	11746.0	9269.0	4972.0	6421.0	12592.0	2438.0	3855.0	5595.0	2738.0	3824.0	1556.0	9444.0	3796.0	14119.0	10217.0	3632.0	17146.0	28266.0	14544.0	13739.0	9808.0	1196.0	2923.0	1099.0	7592.0	1256533.0	1706146.485678
sub-0138	2395.0	1719.0	6578.0	1891.0	2009.0	9423.0	11594.0	10513.0	2381.0	9949.0	6111.0	4173.0	4002.0	9091.0	1531.0	2787.0	3533.0	1961.0	3110.0	1213.0	7327.0	2462.0	11738.0	7962.0	2027.0	12450.0	20323.0	11123.0	10750.0	9744.0	983.0	2450.0	970.0	6423.0	943638.0	955167.38016
sub-0139	2413.0	1844.0	7522.0	3443.0	2889.0	10699.0	13390.0	12624.0	2902.0	11418.0	8086.0	6909.0	5154.0	13238.0	2418.0	3759.0	4849.0	2678.0	4012.0	2307.0	9777.0	3845.0	15987.0	9901.0	3458.0	18979.0	25594.0	15988.0	14487.0	14871.0	1250.0	2348.0	1346.0	8299.0	1238321.0	1756345.520581
sub-0140	4500.0	2073.0	6659.0	2618.0	2331.0	11391.0	15331.0	15074.0	2581.0	13362.0	7711.0	6303.0	4968.0	13741.0	2004.0	3979.0	5463.0	3025.0	4646.0	2031.0	8674.0	2682.0	14401.0	9983.0	3370.0	18169.0	25232.0	13858.0	15427.0	12905.0	953.0	3200.0	1162.0	8025.0	1224445.0	1767979.483482
