Measure:mean	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
sub-0582	102.1212	100.4744	100.0175	97.5916	90.4162	94.2459	101.791	96.3588	99.6203	96.6351	98.9681	93.7289	102.1433	98.8079	91.3534	98.5192	102.3455	98.6758	102.1698	96.1518	98.8578	99.3615	100.1375	100.4506	100.235	99.7506	98.8188	99.8056	98.9041	101.9304	99.4701	93.019	96.0609	95.5285	98.2789	98.8891	99.5655	99.1424	89.5777	93.6563	100.0961	94.9227	100.5768	96.5916	96.6294	94.7905	96.9462	96.1198	91.7162	99.5412	99.2449	97.438	101.228	96.4005	97.1142	99.6359	99.2116	100.7642	100.5186	99.1615	97.9757	99.5333	96.9855	99.7944	95.8739	91.3038	96.4604	95.1487	98.0467	97.505
sub-0583	101.6765	98.8819	100.2945	95.497	89.0301	92.9001	101.5263	96.9845	97.9076	98.0723	96.7282	89.654	95.2902	100.3312	89.9975	100.0243	101.7485	104.4129	102.2305	92.9772	99.1173	98.9906	100.5787	97.2219	98.5615	100.4966	99.497	100.5623	98.1133	101.9658	97.2472	94.0585	91.6203	91.3831	99.9508	97.7292	98.7623	94.8348	90.2855	92.8508	102.0036	98.0499	98.8569	97.8184	97.0179	91.4939	96.7917	101.0652	92.2342	98.595	101.3511	103.1048	103.8729	91.8982	99.4167	99.3565	99.9583	97.8417	95.9145	99.291	98.9319	100.8378	100.2299	102.3213	96.4549	94.7546	92.856	92.1872	96.9985	96.6139
sub-0584	101.1917	94.4988	99.848	94.63	89.5603	93.994	103.0111	98.3122	92.8378	98.8655	98.5414	87.5478	97.382	101.9524	90.6925	98.5892	101.9713	102.8772	103.2464	86.2823	101.8483	94.5988	100.9081	94.834	94.5885	100.375	98.6973	100.1702	101.2232	103.4664	98.5726	92.7427	93.9113	94.2547	96.2016	93.2491	99.6609	94.0	87.351	90.0786	101.5541	95.1398	93.2341	96.5729	96.9811	87.2516	97.4774	97.9646	88.7934	98.1368	100.3002	105.8364	103.5437	81.9125	100.1814	94.504	99.6571	93.3686	93.3984	100.6463	98.3928	101.0457	98.5448	101.3142	102.0909	92.3759	93.3116	92.7736	95.8324	94.4288
sub-0585	99.8155	99.435	99.7016	97.2626	89.8464	94.5581	98.7628	95.1289	99.6638	95.6747	98.3783	94.3981	97.7724	97.8331	91.6997	98.1325	99.0623	97.7714	100.3781	96.5493	97.2935	99.956	98.3195	99.1851	100.7744	98.9833	98.474	99.0538	98.3256	99.7931	97.2065	90.1708	94.1976	94.8556	99.3696	97.4109	99.3151	97.4237	88.1256	93.287	100.005	95.8991	100.0173	96.2439	97.1384	93.6539	96.8856	96.1404	90.8896	97.9715	99.9054	98.8448	101.2008	94.3154	97.289	99.3192	98.1136	98.9415	99.4587	99.7148	98.2877	99.4488	97.2413	100.6625	95.7256	91.0053	95.678	93.4524	98.5003	98.2071
sub-0586	102.1388	96.7885	100.1038	98.1061	89.1151	93.3568	102.6955	97.3344	95.9698	98.6266	95.2485	89.4463	98.4613	99.4812	88.4655	98.4994	100.1642	102.7121	103.3766	91.7642	100.661	96.3543	100.8862	96.715	96.9536	100.623	100.0473	99.6459	97.4775	103.6816	104.0241	90.0275	92.0504	88.3178	99.1416	95.0747	100.7515	97.0922	90.3582	91.5656	100.034	96.9674	95.4174	97.7553	93.514	89.7825	94.8083	99.4676	88.2671	97.7638	100.7773	101.3639	105.0186	94.5087	101.4775	95.6709	100.3576	95.3071	98.4374	100.3253	98.9993	98.1434	97.6277	101.6258	98.3197	90.6698	91.5058	88.8519	94.2794	93.8169
sub-0587	98.9142	97.3524	98.294	97.3339	87.6727	90.95	99.7583	94.5746	96.4323	95.79	96.0249	89.4202	97.2566	96.9623	87.4065	97.2991	99.839	100.317	101.9823	90.5973	97.7616	96.8958	98.1012	97.4121	95.1944	99.619	98.2431	99.4656	97.5171	101.0577	99.9037	90.9111	93.0023	89.9972	99.1577	97.3308	99.3462	98.4553	89.5544	91.6988	100.0181	95.6303	97.5648	97.1245	96.1546	91.3134	97.5772	97.7289	89.791	98.3932	100.3235	100.5952	102.2274	89.9206	97.5542	98.3876	98.7618	98.1019	95.4061	99.5276	97.6144	99.6798	97.7172	102.1795	97.5565	90.4898	93.6	91.2431	95.0201	96.3056
sub-0588	100.3931	99.7356	99.7961	99.5516	91.9107	94.9518	100.7744	95.9218	100.3762	97.643	97.5501	93.7985	97.8216	98.3077	91.212	99.5696	100.0563	99.52	100.4799	96.8409	98.0947	100.477	99.4366	99.0471	99.1744	99.7664	99.0262	99.4423	98.3729	101.1783	97.3372	91.8311	94.1168	94.1897	101.2812	99.5524	98.6328	98.8935	90.136	95.3733	99.8875	97.8845	101.3766	97.7066	97.898	94.5179	99.8061	99.1797	93.3519	99.8609	99.5641	97.3848	100.1451	95.5151	97.2902	100.935	98.949	98.9916	100.8121	98.5446	98.8703	98.626	98.0701	101.0529	97.9121	91.5184	94.2584	94.041	98.2883	98.402
sub-0589	101.4015	102.6621	99.1711	98.2598	88.7476	92.5437	100.8153	94.3151	101.1085	93.3365	98.1907	91.1744	99.616	98.4531	90.7199	99.0126	103.0457	101.0842	102.9557	94.6328	98.9484	101.3379	100.1059	99.8334	100.2053	99.6043	99.9641	99.3097	99.8272	102.4696	97.2565	90.6052	97.2879	94.815	99.5544	99.8256	97.3697	99.894	89.3658	93.3118	101.8499	94.8222	102.1104	95.0333	97.1105	94.7116	99.5392	95.8787	91.2907	100.0288	99.919	101.7703	102.4858	94.3013	97.2406	100.5115	98.8149	100.4043	98.8488	98.5172	98.2819	100.3112	97.6073	100.2785	93.67	89.5191	95.5594	94.2297	98.7368	98.0994
sub-0590	100.4957	96.3602	99.4626	95.5085	84.6071	92.5843	102.0516	97.201	95.9094	100.2691	94.7891	90.3973	98.3128	100.0651	89.8372	98.3377	99.884	100.3414	102.0623	93.4882	100.0181	96.4488	99.1409	96.6704	94.0571	99.6248	98.9987	100.8016	97.3393	103.1721	98.5092	89.3726	90.0902	90.2385	98.7076	95.7168	99.9487	95.1711	88.595	91.1282	101.3117	96.2884	95.7465	99.5004	96.9254	89.7095	96.7318	99.0554	89.2824	97.621	98.9464	104.381	102.9877	92.6756	98.2826	95.8509	98.4475	95.6526	95.0586	100.9768	98.675	100.3354	97.6985	100.2317	98.5819	90.5366	91.7326	89.4437	94.4977	94.2786
sub-0591	101.4201	96.3329	97.92	97.9361	90.1348	92.0498	100.8116	96.4711	100.8477	95.83	97.1216	90.1338	97.4945	99.7323	90.5501	98.5929	101.1789	100.8356	100.1633	91.9709	98.5535	98.4026	99.0131	99.1881	95.2398	99.0078	98.3481	99.9305	99.8943	102.3742	99.6234	94.3187	96.7822	95.0898	98.1204	96.4487	99.1864	97.601	87.2129	88.5637	99.0407	93.896	99.1336	92.5118	95.9278	90.5682	98.2766	95.6067	88.3531	98.6818	101.3542	98.886	102.1487	93.009	98.1594	98.1455	99.2749	98.8628	97.329	100.1432	97.9085	99.997	98.1658	101.1383	99.5099	90.8792	95.4598	93.9603	96.6346	96.5584
sub-0592	101.4994	99.2891	100.0551	95.8725	89.2778	93.8038	101.804	97.2834	97.4984	98.1725	98.4366	91.5637	102.3089	100.3596	92.394	98.0175	101.2795	105.6064	105.0431	89.5475	99.5201	99.2444	99.4384	96.8186	98.5414	101.3237	99.1614	99.1102	99.2521	101.707	104.0519	92.6717	95.423	93.3196	99.6573	98.7252	100.2757	97.1952	89.6865	93.3564	102.5399	96.6092	98.2697	98.588	97.4844	92.7852	100.0312	100.0037	92.7029	97.8425	100.2355	103.7321	105.0921	89.7656	100.299	99.1194	99.7119	96.6973	97.5138	101.3134	97.8225	99.7089	99.4707	102.9598	100.2839	92.7231	95.1307	93.6715	97.4725	97.5177
sub-0593	102.4857	97.2317	98.4132	99.8889	91.6431	92.8711	102.4543	98.8348	97.7103	99.6607	95.4794	89.7124	98.5658	100.8619	88.4657	97.6481	98.8991	100.293	101.6164	95.6304	98.5814	97.2678	98.5895	96.9154	96.3218	99.666	98.1053	99.4773	98.7577	101.758	99.8008	92.283	93.0615	90.3209	96.8286	96.6929	97.7578	97.6711	90.7707	90.6963	99.885	96.7513	97.4338	98.0604	95.9129	88.9777	97.7719	99.0827	87.1094	98.0	100.8433	101.4794	102.9438	91.6106	97.7996	97.1797	98.3532	96.097	96.7655	100.3385	98.3101	97.6378	98.5712	98.6451	99.2289	93.5988	91.8297	91.922	95.2266	94.8825
sub-0594	101.0279	101.0398	97.6025	97.8174	87.3476	93.5867	101.0389	94.793	100.6308	94.1267	97.0963	91.0856	99.6715	96.2206	89.6772	99.413	101.0247	96.7237	100.7	93.7045	99.5365	100.5568	98.8343	99.2729	96.2244	99.4616	97.1552	100.2233	98.5284	103.1539	97.6728	88.5739	96.7148	95.2224	97.7926	99.5632	96.3732	99.3852	82.6607	91.0242	100.3413	90.074	100.4348	96.2559	95.6974	93.2998	97.0038	93.5322	88.2443	99.1241	99.1852	96.4169	98.9864	92.9973	96.9724	99.6626	97.6474	97.2445	96.8183	98.0358	96.4478	99.2685	94.7793	100.6487	96.621	85.359	92.5724	93.2958	99.0611	98.1678
sub-0595	100.8984	99.4836	101.1599	96.8933	86.7475	93.1912	102.117	94.1239	99.2238	99.7141	95.8824	91.1228	97.5876	98.0301	89.3036	98.0221	101.9235	101.526	102.8106	92.8941	99.6231	100.9851	99.4459	97.9952	96.2375	100.227	98.2459	100.5522	98.5571	101.9084	97.1658	89.1403	94.3059	93.1165	100.3322	98.8378	100.1186	97.3164	86.6707	92.6355	102.052	95.321	99.7217	99.219	96.0327	92.171	96.8319	97.6838	89.1557	98.2772	99.8845	103.2512	104.1515	92.39	98.4687	100.4035	98.3219	98.8287	95.7313	100.0932	97.4892	99.8048	98.28	101.5869	94.643	91.2877	94.9938	93.1287	97.1442	97.1365
sub-0596	100.8791	100.377	97.5025	98.8194	90.8479	92.29	103.7511	99.2436	101.6484	98.2842	95.6262	91.5271	97.5136	103.8347	90.7332	99.4019	103.8586	104.9216	104.2647	94.2314	102.5564	99.3739	100.3597	99.6077	98.3206	99.6624	99.6214	102.3704	101.9603	103.8522	99.066	96.2605	94.6786	92.6544	97.3118	96.6758	98.4915	99.2538	86.6582	90.4303	101.2544	95.9243	101.2636	95.8341	94.8445	91.481	98.6642	100.6143	90.5908	98.5823	101.093	100.5138	102.1715	93.4088	101.154	98.9166	100.2998	98.7188	96.6656	99.1895	98.7177	100.8242	99.696	102.0997	98.5472	89.8089	93.4922	91.6031	95.413	94.9014
sub-0597	100.4664	99.4429	98.3548	94.7579	86.0018	92.2098	99.8701	97.624	98.9107	94.6348	95.6516	88.8629	96.0938	99.9495	88.4341	101.2791	99.6962	100.8723	102.6211	91.5311	100.4975	99.2931	100.1229	98.4438	96.3783	98.2923	99.9245	99.8795	98.3231	102.3724	100.6926	91.1647	90.6142	90.6444	97.3716	98.1015	97.0461	97.0126	86.9281	91.2609	100.8698	96.7243	99.06	95.7865	96.8917	90.2371	97.2138	98.6269	89.0208	100.9654	100.1754	101.4085	103.2717	92.0613	98.8959	99.3742	99.6374	98.9233	98.8343	99.4032	99.2773	100.987	98.7118	100.3922	100.7007	94.0333	91.37	90.9041	93.6583	93.4355
sub-0598	103.1369	98.361	100.0703	97.0025	91.1851	95.3478	102.6203	98.5405	99.269	100.1806	97.4735	92.9578	97.6485	99.6997	91.2526	100.016	99.9013	101.6333	101.484	95.0369	100.6463	100.3047	100.5192	98.7889	96.113	99.7301	99.4056	101.8109	99.088	102.834	97.9175	91.426	94.5319	92.8867	99.3792	95.9784	99.5821	98.1045	90.4122	93.1115	101.6161	96.6705	99.5737	99.336	96.9047	92.9485	97.5826	98.0212	91.1943	99.4561	99.7966	100.1188	101.8686	94.7872	99.7962	100.4479	99.808	98.7729	95.7084	99.214	98.0712	101.5962	98.0307	102.5294	97.2091	91.0925	95.0087	92.3316	97.5354	97.0963
sub-0599	101.433	102.5294	98.0902	99.3298	88.7361	94.8418	100.6554	95.8238	102.5258	94.3298	97.4375	95.422	99.7024	98.1242	91.0393	99.4007	100.7466	99.4198	100.5826	96.811	96.1915	102.7941	98.3957	100.7293	100.8049	99.1022	98.8298	99.2476	99.038	102.0755	96.2915	90.6241	94.304	93.6427	100.0624	101.6413	98.5757	98.409	88.2835	93.5772	98.3814	93.4649	102.3662	94.8378	95.9994	97.5358	98.828	95.124	91.5028	99.8471	101.1969	97.6606	100.2995	98.0878	96.1419	102.8098	97.8909	100.0248	101.2205	98.521	98.5778	97.3333	96.7544	100.4322	95.8716	89.9577	93.9597	94.1233	99.4142	99.5008
sub-0600	101.1026	98.4975	98.8123	100.3329	86.2076	95.8926	101.4642	93.9258	101.4432	98.4841	95.9833	94.9826	95.8737	96.7418	91.4938	99.532	98.6372	99.9156	99.6497	96.7979	98.4557	99.4326	99.5606	100.3222	98.8999	96.5726	97.1305	100.2558	98.3613	102.4608	95.748	86.1446	97.1181	91.8462	100.711	96.1041	99.1614	100.3891	84.433	92.7968	99.7784	93.1445	101.1917	94.9461	95.4412	93.247	96.2221	95.9951	91.0681	99.5229	99.5365	97.874	100.1301	94.9415	98.2903	98.2572	99.7838	99.2025	98.5111	97.7045	97.5219	98.59	96.4905	102.2997	92.7862	85.6311	96.5117	93.0372	96.8932	96.7312
sub-0601	101.1259	100.412	98.9338	100.8697	90.0712	93.2075	101.4979	95.2109	101.0534	94.9644	98.5519	92.4044	101.237	98.663	90.2396	98.9694	100.4561	97.3912	100.5864	94.5325	98.5423	101.5228	99.2343	100.2561	100.8281	98.6802	97.8497	100.69	98.0785	102.7248	99.5511	91.6493	95.9813	93.9	97.527	99.6523	98.982	100.7663	88.567	89.8707	97.6869	92.2888	100.9526	93.7888	97.0117	91.7005	98.1731	94.6677	90.3418	98.7716	99.9907	97.91	100.8508	96.1306	97.703	101.0148	98.3354	99.9989	99.65	98.5726	97.3025	98.9189	96.2206	100.0443	97.5647	90.4267	95.4775	94.4932	99.0012	98.354
sub-0602	105.323	95.6585	98.0249	96.4659	89.9889	94.7313	105.3297	102.3462	95.658	100.1972	93.7536	89.6617	96.5414	105.1595	90.3761	97.6993	99.8505	101.6429	101.5455	93.4859	100.5734	96.1843	99.4388	97.1379	95.4771	99.5469	100.056	101.0503	100.2197	106.3249	97.964	91.7044	93.265	90.103	102.3556	93.9984	98.1437	96.4533	88.4867	92.9168	104.2153	101.9279	95.448	99.6924	94.0735	90.0378	96.059	106.6068	87.903	97.13	101.7161	104.3433	104.8125	93.7279	100.6122	95.9414	98.7819	96.2295	94.9356	101.3975	98.7062	98.2945	102.4202	104.9182	99.5774	91.4747	93.033	90.738	93.9264	92.7821
sub-0603	100.5945	95.6812	100.2678	98.8811	88.139	93.9956	101.3896	95.9808	96.138	100.0248	97.509	91.6696	98.9149	99.8108	89.5172	98.3416	100.4479	101.9559	102.6087	95.2426	100.2636	96.8549	100.473	97.5353	96.8814	100.5498	98.8859	100.4684	98.5513	102.6527	96.17	88.645	94.0493	90.6547	98.4971	94.5776	99.4822	98.4475	86.0696	92.3541	100.5497	95.8128	96.673	98.1542	97.6133	92.6954	97.2792	97.7519	89.1641	97.9785	98.3332	100.8937	102.9346	94.9269	99.5409	96.2496	99.5301	96.3553	96.5485	99.6742	98.5202	99.6227	97.0151	102.0321	95.8675	85.5469	93.797	90.6909	95.7065	95.6837
sub-0604	101.9427	100.5046	100.3959	97.6112	89.3908	92.8745	100.8558	96.4456	99.4673	95.2182	99.1068	91.8523	102.176	99.612	90.4068	98.8465	102.2196	101.0587	103.0649	93.3484	99.0735	100.5926	100.3293	99.5261	99.1862	99.4372	98.497	99.6051	100.1508	103.5803	95.9067	89.904	96.8247	93.5117	98.4595	98.1814	97.7228	96.7168	90.6382	92.1308	98.7265	93.9414	99.8251	94.8609	97.6309	91.2823	99.2639	96.9474	90.9071	97.3554	100.046	100.0482	101.4419	92.0563	96.8012	99.0497	97.1572	98.8591	98.9786	97.554	98.1017	97.7397	97.1313	100.1467	96.9896	90.4153	94.3696	92.6871	98.9508	97.6618
sub-0605	100.1105	101.0697	100.0632	99.0915	90.2	94.0304	101.5551	93.5174	101.5889	96.228	96.7524	94.6972	99.5642	96.8647	92.3519	99.2654	101.8736	98.3865	101.1212	93.0895	97.8578	102.8267	98.3815	100.8992	99.7062	97.6315	98.554	99.9106	98.3179	100.944	99.5203	90.5531	92.296	93.3353	98.3427	100.2993	98.7939	97.9005	88.5673	92.7518	98.6297	92.7346	100.3032	94.3733	95.9057	93.7081	98.8635	95.7154	92.1801	99.3455	99.3009	98.7706	100.0005	93.3174	95.8526	101.7367	96.881	99.9134	97.5662	97.7122	97.9635	99.448	96.4634	100.168	95.9454	89.3004	92.4239	93.0112	99.1227	98.365
sub-0606	101.6628	97.9165	100.1244	95.4161	84.9161	91.8029	102.8197	93.8993	96.328	98.5089	97.5146	89.2603	94.8856	97.5026	90.0234	98.0249	99.5787	99.6796	101.3609	91.8662	98.786	100.0451	98.5029	97.2825	97.3286	99.3323	98.5281	100.491	97.3471	101.5313	98.058	88.0134	92.7485	93.7391	97.7687	96.6824	99.6746	94.5955	87.6457	90.3931	99.9781	93.3116	96.0614	96.9497	96.0965	89.2286	96.3372	96.1105	88.9495	98.7842	100.0138	101.0534	101.9939	91.5538	97.9711	100.2006	99.047	96.8624	96.5358	99.4992	98.4145	99.0257	96.3577	99.5647	94.6835	88.0884	92.8799	92.9807	98.0477	98.0923
sub-0607	100.6532	98.946	99.6339	96.8168	88.9634	93.0821	101.3114	94.4514	100.3064	97.6822	98.8148	91.9834	100.0909	97.1456	90.9803	99.863	101.075	102.7067	103.074	93.4444	99.1518	99.9285	99.9766	99.6606	98.212	99.9931	99.4972	100.284	98.721	101.8791	100.5977	92.5642	95.3194	92.9113	98.0997	96.2426	97.5513	97.208	89.1572	93.0351	99.0066	96.1781	100.6083	96.3372	97.782	91.5978	98.9898	97.9811	92.3016	98.2166	98.4984	99.4756	101.6952	92.3911	97.31	98.835	97.9832	98.6802	98.7796	98.0932	96.6896	98.8757	96.9892	99.488	100.0482	92.0149	93.2924	91.744	97.5893	96.7365
sub-0608	100.4346	100.6211	100.0014	96.7158	87.8766	92.7464	99.5314	94.5886	99.377	93.8239	95.7913	92.3725	99.0732	98.0813	87.2646	98.2348	100.1855	98.8277	99.4716	92.7901	98.7579	100.7029	98.8585	98.4162	98.1944	98.959	96.2459	98.5094	99.8025	102.6993	95.7469	88.2203	97.5291	92.8899	98.6585	99.1354	97.9342	97.1749	85.4681	90.4251	97.5262	92.8676	98.9977	94.8794	97.7157	92.0945	99.3358	96.7138	88.3059	98.4608	99.3943	97.1149	99.2586	92.853	95.5054	100.5907	96.6039	98.0229	98.745	97.204	95.7993	98.6413	96.5102	99.3864	96.0058	85.3981	95.6148	92.6142	97.777	97.1873
sub-0609	106.1981	95.4963	99.555	99.7885	92.2117	96.657	104.6897	102.3025	96.3274	103.0245	95.2779	92.3431	96.3954	105.1335	91.4338	98.4914	104.0764	103.2201	102.8184	95.982	100.8434	96.7264	100.3166	98.0443	92.0478	100.7353	98.7641	100.8768	102.546	103.8045	98.31	95.4371	95.4615	93.7591	100.0113	94.6301	98.6612	99.983	89.2309	94.2708	103.5469	98.9964	96.2938	101.9809	96.3615	92.1752	95.6179	101.9132	90.0288	98.5468	101.4568	99.5766	102.3216	96.3976	99.0126	96.3186	99.2138	97.3512	93.3112	99.7031	98.1339	99.7328	98.8294	101.6137	97.438	90.378	92.1631	92.8211	95.3922	95.2531
sub-0610	98.8189	99.4537	98.892	97.5791	90.8755	93.4868	100.7214	97.851	99.322	97.156	97.5195	90.3502	97.9121	99.8088	91.5965	99.1486	102.0606	102.8173	105.1602	93.2364	99.6654	99.7885	99.2964	98.8852	99.3496	100.0471	98.3493	100.4085	98.2908	101.3452	102.155	90.9429	94.4502	93.518	98.373	97.7338	98.9873	97.5646	89.7978	93.1434	101.031	96.8153	99.0364	96.5551	97.0809	91.8932	98.2809	98.8309	92.2595	99.3103	100.0782	101.19	104.1218	94.0431	99.5824	99.3206	99.421	98.0476	97.8552	100.1924	98.4942	99.8068	98.1748	102.1406	102.6492	93.444	94.601	92.5049	97.3319	97.0744
sub-0611	100.7893	101.4145	99.019	97.8881	90.5008	94.3729	100.2208	97.9691	100.1186	94.7226	98.4446	92.3048	100.6118	99.1638	92.4326	98.7929	101.2424	100.3285	103.2116	92.8158	96.2285	100.6117	98.7252	99.0555	98.8923	100.5333	98.826	98.8635	98.7751	100.3118	99.3966	91.8125	95.467	94.719	99.2875	100.3084	98.9101	98.4929	85.6221	93.5581	98.7766	94.3112	100.2592	96.9069	96.2129	94.231	98.5216	96.2604	92.7078	99.392	100.4029	98.9311	101.3785	95.0157	96.9438	100.6956	98.23	99.4765	98.5684	98.911	98.6594	98.4567	96.4694	100.2301	98.0814	87.3102	94.8954	94.4957	98.8518	98.618
sub-0612	102.8177	101.9079	99.441	98.1792	88.8512	95.3477	101.8003	99.4097	100.7212	97.4294	99.0883	92.9145	98.0039	100.8701	90.7676	99.8886	102.8403	100.072	102.0598	94.6901	99.4118	101.2194	100.9479	100.5012	101.0635	99.7027	99.923	99.5882	100.9982	103.5097	102.6515	90.1761	99.9061	95.632	99.971	100.4664	98.0717	97.9356	87.9256	93.2724	99.9111	96.2023	100.6174	97.3851	97.2714	92.4574	99.1067	97.6679	90.8614	99.7619	101.6957	98.1903	101.9638	91.2766	97.2249	99.9214	99.309	99.4925	100.2062	99.3041	99.0346	98.6404	98.0663	100.8496	101.3648	88.9899	95.594	95.4227	98.9962	98.1373
sub-0613	100.8443	100.3459	98.3649	95.9659	87.5292	92.5255	99.8825	96.59	99.5254	96.2619	97.2757	91.8421	100.4813	99.5248	91.5859	97.199	100.6194	99.3449	100.2729	94.3205	100.1079	100.5009	98.8237	98.5083	98.1788	98.9513	97.2339	99.6764	99.515	102.0562	101.7023	88.8082	95.0917	94.2169	97.4882	97.9131	95.4455	95.7062	87.4298	90.9712	98.5844	93.5844	99.9915	96.4555	96.7425	92.9302	98.2066	95.7331	90.628	96.8379	98.9517	97.9942	100.9615	93.0664	96.9972	100.0881	96.6693	98.4397	98.3233	97.9881	96.6587	98.5611	94.8866	99.5283	98.0652	91.7887	92.4056	93.0859	98.1632	97.4396
sub-0614	100.4631	100.4097	100.6142	98.5259	87.8257	93.2232	100.2619	95.9425	100.0505	96.961	97.7539	92.9243	98.495	97.1822	92.1046	98.474	102.1104	97.8359	101.6178	95.1064	98.6608	100.2641	99.9118	98.8064	99.9734	99.5253	97.8251	99.3785	99.027	101.6978	99.2153	91.7928	97.0887	95.2148	97.3474	98.692	98.4246	97.8252	88.6653	91.4055	99.2992	92.9729	100.2569	96.2201	96.6808	92.9157	98.2239	94.3749	91.1272	98.7737	99.4545	97.3103	101.042	95.0066	97.746	100.3165	98.8129	99.0547	99.7923	98.4667	97.9873	98.8658	95.9743	100.6324	98.4316	89.1303	93.9704	93.7605	98.3129	97.5646
sub-0615	98.6485	98.5222	95.3168	97.253	85.1778	90.4756	97.9888	92.7958	98.9226	93.5158	96.8961	90.1798	98.3896	94.7575	90.4954	96.5432	99.3784	93.6076	99.1914	93.4642	96.5712	99.5045	97.2909	96.6698	96.7287	96.3255	97.1329	96.529	98.0851	100.4574	95.4075	87.2593	94.2537	92.8993	95.3326	95.7567	97.2724	94.3826	86.6917	88.951	97.6742	91.3394	98.6951	92.1234	96.1595	88.9311	94.7829	93.0096	89.5873	96.9741	99.8457	95.4458	100.0579	90.4847	95.1855	99.4636	96.7505	97.0499	96.7772	98.1897	95.9247	96.7695	94.4087	98.8834	92.4637	87.5435	93.0101	92.3826	97.9208	97.6187
sub-0616	102.0648	98.9838	100.0959	95.483	87.875	93.0109	102.6631	96.0625	97.0447	96.6296	97.9452	91.0966	99.0957	99.9008	89.3086	99.7561	102.0406	103.6459	101.6834	92.6079	102.0255	99.7875	100.9953	97.0831	97.4867	101.7398	98.5987	100.8616	99.0058	104.4277	102.4619	91.0	94.8199	93.5029	99.865	98.716	101.7845	94.3416	85.8476	90.3146	103.2531	94.6212	97.6625	96.0701	97.2145	91.116	99.4588	97.5872	88.9582	100.6097	101.2809	101.7028	101.9801	91.7711	103.2431	100.4645	102.2879	97.6794	96.0271	103.0221	98.2613	102.125	97.0418	104.9606	96.9902	90.5156	94.0174	92.4645	97.7383	98.3394
sub-0617	98.967	94.8736	99.0921	94.1256	89.2779	93.5068	100.4185	96.5163	96.1533	98.8393	96.1055	89.8595	96.2332	99.6092	87.2908	97.6958	100.6095	101.8547	101.3724	91.4096	99.8458	96.1217	99.2356	96.5583	93.4491	99.684	98.1129	98.6309	99.4513	102.2587	99.5021	92.979	93.4477	91.1529	97.7481	94.208	98.8086	96.9611	85.9779	92.1528	101.165	95.2615	96.8941	99.7427	94.4115	90.8147	96.1933	98.2479	88.9071	97.2827	97.9938	100.0959	101.4507	94.651	100.5329	95.6672	99.5129	96.7467	93.0705	99.3247	97.5939	99.2755	97.7569	101.8725	96.8656	89.4406	92.8273	90.5095	94.8816	94.7228
sub-0618	100.5812	99.0302	100.3587	97.9893	87.3409	93.0634	102.4613	93.7108	99.5788	97.211	96.4245	91.874	96.4665	97.97	91.1407	98.0418	99.4632	97.0606	101.444	94.5556	98.5041	100.3793	99.4662	98.9193	97.2949	100.0666	99.6295	100.3987	98.2057	101.7835	97.5533	87.0886	94.4248	94.7793	100.03	97.8173	98.1371	97.781	88.7299	92.414	101.0154	95.9773	100.4865	96.5836	97.2683	91.9625	96.9541	98.229	93.1212	98.4525	100.7747	95.9705	99.9699	92.9631	98.35	99.7413	98.7955	98.8586	97.8647	98.6868	97.9124	99.3797	98.3361	102.3026	94.0245	88.3078	95.0781	94.0931	98.1747	98.1057
