Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0038	11346.8	201.3	17852.2	61279.8	9472.3	3970.3	5182.5	2514.6	818.6	1665.4	27827.1	4709.5	1739.6	1077.2	509.2	4971.9	41.1	505.6	11839.1	316.1	15985.3	65330.8	8231.8	4256.6	5586.2	2595.1	5140.8	1899.3	616.7	4902.6	54.8	690.0	0.0	1341.9	0.0	0.0	0.0	0.0	0.0	115.0	1215.7	694.0	524.6	528.7	1118.6	1341154.0	1313497.0	1312802.227985	270246.227725	270652.18317	540898.410896	272220.211977	270884.605112	543104.817089	67525.0	736229.410896	1179105.227985	1154748.227985	1152210.0	1670849.0	0.702687	0.875428	31.0	39.0	70.0	1908608.093269
sub-0039	13805.4	508.9	18555.3	65752.8	9406.8	4541.4	5989.4	2294.1	1581.8	2277.6	22937.7	4273.9	1873.5	1485.3	560.6	4855.5	17.1	590.9	8333.9	242.4	19171.8	66082.6	8585.4	4629.2	6186.1	2320.9	4614.5	2056.4	642.9	4765.8	14.7	520.7	0.0	833.9	0.0	0.0	0.0	0.0	0.0	109.7	838.1	536.4	621.6	750.2	1116.9	1434120.0	1405558.0	1404303.524045	298020.301751	296673.164199	594693.46595	286405.392499	282903.665596	569309.058095	69390.0	798523.46595	1261803.524045	1238396.524045	1234566.0	1785843.0	0.720243	0.896885	14.0	16.0	30.0	1991161.630707
sub-0040	6481.4	270.7	12352.4	47842.0	7803.1	3612.7	4263.0	2031.8	742.9	1481.9	15439.3	3816.8	1494.6	872.9	440.6	3772.6	30.7	266.8	6583.5	92.3	11707.6	49947.9	6769.1	3661.4	4849.4	1827.5	3724.6	1641.7	555.3	3474.1	18.6	248.1	0.0	1193.4	0.0	0.0	0.0	0.0	0.0	36.3	943.0	423.9	395.1	481.8	886.2	1117566.0	1101223.0	1100162.841774	245299.929843	243879.890126	489179.819969	217709.377956	215909.643849	433619.021805	55081.0	643427.819969	995239.841774	981871.841774	978943.0	1395945.0	0.766386	0.957288	14.0	11.0	25.0	1458229.049622
sub-0041	5948.7	521.0	16737.0	75033.8	8637.8	4021.5	5279.4	2403.6	746.6	4023.8	26396.7	4448.3	1768.5	1010.3	420.9	4734.2	29.2	451.1	4964.1	657.1	17357.0	75840.2	8544.3	4084.8	5352.6	2182.0	4270.8	2014.1	438.9	4539.0	0.0	324.5	0.0	788.6	0.0	0.0	0.0	0.0	0.0	81.9	1431.8	1111.1	1210.1	1430.7	1437.8	1289679.0	1272176.0	1271457.449996	248027.165122	253235.060221	501262.225343	259758.712489	261098.512163	520857.224652	64638.0	717290.225343	1101209.449996	1089192.449996	1087421.0	1585215.0	0.752368	0.924777	6.0	19.0	25.0	1714159.947424
sub-0042	16131.9	211.0	15725.3	67363.6	8485.7	3675.3	4496.8	2355.1	1766.7	2605.2	20319.8	3919.9	1796.6	1213.9	389.8	4739.2	0.0	493.2	13463.4	336.2	16157.6	73529.1	7376.1	4835.7	5032.4	2006.6	4218.1	2083.9	601.0	4357.9	10.2	421.8	0.0	1199.1	0.0	0.0	0.0	0.0	0.0	66.5	1006.0	572.9	803.2	572.5	988.2	1361710.0	1326070.0	1325146.506407	284410.277699	285364.233714	569774.511413	261290.873305	260310.121689	521600.994994	61814.0	772697.511413	1186182.506407	1155954.506407	1154056.0	1733752.0	0.733401	0.933779	42.0	40.0	82.0	1856705.727164
sub-0043	3665.1	86.2	17681.4	58222.7	8377.2	3878.3	4852.2	2124.2	763.2	1739.5	23053.7	4037.0	1587.3	950.9	467.8	4499.4	0.0	189.3	3153.6	152.4	16072.7	59358.3	7901.8	4064.8	4991.6	2224.2	4245.2	1658.0	524.7	4491.0	9.1	260.9	0.0	834.3	0.0	0.0	0.0	0.0	0.0	108.2	1042.7	705.3	881.7	827.7	937.5	1267631.0	1257649.0	1257053.233101	257761.368032	260703.023768	518464.3918	264521.084197	262327.757104	526848.841301	61127.0	697907.3918	1115410.233101	1108595.233101	1106942.0	1567729.0	0.837673	1.035983	11.0	13.0	24.0	1513276.1204
sub-0044	6995.3	187.8	14554.7	56201.9	7899.8	3916.5	4825.0	2066.3	730.6	1644.9	20300.5	4173.7	1617.4	890.8	446.8	4394.8	21.8	420.5	5325.0	403.3	14987.1	56010.7	7623.5	4080.7	4958.0	2037.7	4366.8	1756.9	536.9	4174.6	22.4	383.8	0.0	383.8	0.0	0.0	0.0	0.0	0.0	42.6	959.0	665.2	829.9	614.6	711.8	1209561.0	1193209.0	1192600.929603	271090.665661	272989.587434	544080.253094	223567.540709	222798.1358	446365.676509	60114.0	717454.253094	1066676.929603	1053401.929603	1051150.0	1494852.0	0.82395	1.01829	25.0	25.0	50.0	1468002.877136
sub-0045	8256.5	245.1	13475.8	59786.9	7798.6	3539.6	4902.1	2269.5	691.3	2952.8	22252.9	4121.5	1695.8	1031.6	290.5	4362.5	0.0	456.3	6147.4	171.1	13377.7	60786.1	6847.3	3478.6	5429.2	2463.9	4204.5	1791.6	450.6	4354.7	14.7	443.1	0.0	792.8	0.0	0.0	0.0	0.0	0.0	71.9	967.2	657.2	654.7	807.2	900.4	1110690.0	1090944.0	1090690.019261	221586.531444	220388.468531	441974.999975	221849.283683	220143.735603	441993.019286	59787.0	623213.999975	960562.019261	945282.019261	943956.0	1407129.0	0.725524	0.919164	31.0	32.0	63.0	1530878.713819
sub-0046	6518.3	286.5	13134.6	59033.9	8615.4	3619.1	4312.1	1862.8	660.6	1798.9	19919.6	4176.9	1437.8	735.1	436.0	3991.2	0.0	357.2	9501.2	301.4	11748.9	60831.3	7873.4	3823.0	4231.9	1940.1	4022.1	1547.3	483.6	3766.4	3.1	407.1	0.0	711.8	0.0	0.0	0.0	0.0	0.0	67.3	696.7	467.3	394.4	364.6	850.7	1180430.0	1160547.0	1160488.71566	259066.231531	260937.713314	520003.944845	219255.736459	219242.034356	438497.770815	57215.0	698249.944845	1035164.71566	1018333.71566	1015731.0	1466368.0	0.722249	0.897201	32.0	29.0	61.0	1634381.143677
sub-0047	3910.9	190.2	16457.0	55084.4	8886.9	3841.6	4913.4	2202.7	613.6	1868.8	19950.2	4608.5	1803.0	904.3	328.4	4266.0	30.4	293.0	3895.3	190.1	15835.9	57162.5	7906.6	3923.3	5340.9	2262.4	4517.6	1674.9	535.4	4016.0	4.6	287.9	0.0	753.4	0.0	0.0	0.0	0.0	0.0	60.9	1110.6	701.0	924.6	797.1	923.5	1165000.0	1153788.0	1153074.281372	242890.323456	239527.309287	482417.632743	234036.132648	230172.515981	464208.648629	62391.0	657609.632743	1019474.281372	1011463.281372	1009688.0	1431846.0	0.744289	0.91477	18.0	10.0	28.0	1565252.440102
sub-0048	17576.6	505.3	17438.5	71615.2	9065.9	4286.7	5377.4	2663.5	1454.0	2952.9	23867.1	4275.1	1595.9	2309.5	297.6	4736.5	9.0	804.8	15752.1	264.9	16755.2	73241.5	7977.0	4063.8	5825.8	2613.3	4335.0	1778.7	544.0	4624.7	13.7	769.4	0.0	987.1	0.0	0.0	0.0	0.0	0.0	90.3	1160.3	583.6	544.9	516.4	1162.6	1380761.0	1339154.0	1338488.871527	282558.74756	284218.198141	566776.945702	266719.037037	259368.888789	526087.925826	65555.0	779548.945702	1198575.871527	1163517.871527	1159012.0	1720317.0	0.711866	0.886927	34.0	35.0	69.0	1939637.004362
sub-0049	5704.0	543.5	11563.1	48956.7	6544.1	3069.0	4987.1	1968.8	843.4	2533.3	16025.2	3224.4	1171.7	982.8	266.3	3692.0	0.0	422.5	6615.0	448.0	10137.8	50433.2	6382.1	3261.7	5060.2	1810.5	3171.1	1344.3	349.9	3399.1	20.0	367.7	0.0	517.9	0.0	0.0	0.0	0.0	0.0	62.4	973.5	550.2	754.4	625.8	874.9	987355.0	969618.0	969249.235673	196447.858726	198033.586852	394481.445578	200592.251465	202159.538629	402751.790095	50898.0	546088.445578	864131.235673	850613.235673	848452.0	1254696.0	0.83698	1.063605	17.0	11.0	28.0	1179663.602216
sub-0050	5259.8	184.3	15571.8	58121.3	8632.4	3660.3	4778.2	1857.0	956.5	2244.4	19184.5	4216.4	1512.4	1223.7	453.8	4227.3	12.0	325.6	5523.7	182.1	15175.1	58079.2	7509.1	3887.1	5099.0	2179.4	4259.6	1792.3	556.7	4142.4	4.6	516.5	0.0	472.2	0.0	0.0	0.0	0.0	0.0	86.2	932.6	619.2	726.7	514.2	1011.3	1191964.0	1176473.0	1175138.693491	249544.754121	251071.945162	500616.699283	233863.193466	234009.800742	467872.994207	60139.0	677650.699283	1042237.693491	1030913.693491	1029896.0	1484131.0	0.726229	0.904238	19.0	8.0	27.0	1641305.96793
sub-0051	9597.0	339.9	15345.4	55253.8	7786.5	3571.5	4866.1	1881.4	969.0	1885.0	20468.3	3769.8	1409.6	1089.9	257.7	3970.7	6.4	624.0	8569.4	369.6	15234.7	57011.2	6962.0	3843.9	4922.5	1991.4	3977.6	1780.3	441.5	3950.1	0.0	656.8	0.0	1409.4	0.0	0.0	0.0	0.0	0.0	49.1	1141.9	750.3	906.6	903.4	1039.7	1100510.0	1077107.0	1076374.713818	220926.226018	224154.16665	445080.392668	216739.499053	215321.822097	432061.32115	56787.0	614555.392668	956274.713818	936643.713818	934611.0	1378861.0	0.708313	0.887466	23.0	38.0	61.0	1553705.335345
sub-0052	14992.0	386.7	16209.0	58870.1	8857.4	3776.9	5311.1	2185.0	1080.4	2181.8	21490.9	4347.4	1636.6	1380.6	456.8	4745.3	51.3	568.1	11312.6	471.8	15473.2	57862.7	7415.2	4078.1	5577.2	2235.7	4819.2	1892.7	692.3	4856.2	10.9	401.9	0.0	735.0	0.0	0.0	0.0	0.0	0.0	66.4	1236.3	666.7	549.8	529.2	1178.4	1263143.0	1231332.0	1230281.245565	260320.721716	260092.106053	520412.827769	248717.992697	248303.425099	497021.417796	64709.0	703011.827769	1112458.245565	1085091.245565	1083171.0	1588747.0	0.703879	0.88532	28.0	13.0	41.0	1794545.892208
sub-0053	6763.4	170.1	16115.2	55941.9	8349.0	3779.4	4737.7	2350.7	718.3	1591.7	22242.1	4526.2	1701.5	1034.3	440.5	4495.1	9.5	438.1	5681.6	225.8	15102.6	55862.7	7391.0	3646.9	5128.9	2295.6	4579.9	1972.6	597.5	4262.4	0.0	363.3	0.0	717.5	0.0	0.0	0.0	0.0	0.0	38.4	1213.6	674.7	809.4	867.1	1118.3	1251625.0	1235594.0	1234968.142502	263644.395809	264652.721507	528297.117316	249559.750832	252051.274354	501611.025185	61600.0	703113.117316	1107681.142502	1094761.142502	1092109.0	1561867.0	0.730264	0.911276	17.0	26.0	43.0	1713934.322662
sub-0054	10396.3	145.6	13224.7	58709.9	8899.1	4836.4	6083.4	2551.5	1091.2	1710.1	19469.9	4645.9	1790.8	1254.8	412.7	4269.2	39.2	704.4	9888.6	385.9	11291.2	58087.7	7899.7	4723.7	6253.1	2417.8	4732.1	1976.1	672.3	4328.5	31.4	560.4	0.0	791.4	0.0	0.0	0.0	0.0	0.0	66.0	1216.4	737.9	634.7	618.8	1368.7	1316186.0	1290464.0	1290142.5358	283217.962325	283752.338337	566970.300662	258504.920132	254485.315006	512990.235138	68485.0	753564.300662	1173216.5358	1151369.5358	1148739.0	1640130.0	0.723196	0.901191	30.0	37.0	67.0	1819957.354736
sub-0055	4840.3	193.8	15094.4	59202.1	9153.5	3809.7	6435.5	2378.3	752.2	2519.4	20973.3	4939.0	1788.9	932.1	533.1	4386.5	7.2	335.2	4937.1	283.1	14504.4	59722.0	8697.5	4089.7	6641.2	2250.3	5294.3	2165.4	673.2	4278.7	0.0	345.2	0.0	552.6	0.0	0.0	0.0	0.0	0.0	47.2	886.3	668.9	665.0	641.1	1266.5	1316264.0	1301863.0	1301255.229378	282393.970733	283825.173485	566219.144218	256970.647448	260226.437712	517197.08516	68844.0	755379.144218	1165526.229378	1155197.229378	1152823.0	1631618.0	0.714703	0.885934	40.0	37.0	77.0	1841692.931949
sub-0056	6345.2	187.7	16737.6	56714.8	8297.3	4232.9	5062.0	2307.0	1039.8	1763.3	20776.6	4338.6	1642.1	1413.1	356.4	4265.4	25.1	374.4	5869.5	268.7	15203.1	57610.8	7958.5	4158.7	5154.6	2191.1	4485.3	1834.3	488.5	4357.2	21.7	469.2	0.0	1283.4	0.0	0.0	0.0	0.0	0.0	91.5	1034.3	673.8	769.4	849.6	1065.8	1239944.0	1223181.0	1221783.347599	265692.069029	264924.07732	530616.146349	241794.854243	240222.347008	482017.201251	62362.0	708789.146349	1091352.347599	1078644.347599	1076327.0	1546055.0	0.718063	0.895335	28.0	35.0	63.0	1726790.267153
sub-0057	10768.0	162.3	15837.0	59291.1	9034.6	4230.0	5027.3	2235.9	895.8	1384.2	20521.5	4098.4	1918.3	1311.9	517.3	4332.5	0.0	541.0	13349.2	212.0	13118.0	60851.4	7760.5	4737.3	5109.4	2292.5	4017.0	2161.6	577.9	4374.6	11.0	556.5	0.0	602.5	0.0	0.0	0.0	0.0	0.0	52.0	1238.7	478.2	573.4	583.6	1087.8	1249608.0	1221261.0	1220206.091652	261897.985034	264704.046109	526602.031143	239591.603468	241109.45704	480701.060509	63717.0	711027.031143	1099257.091652	1074297.091652	1072025.0	1582141.0	0.697327	0.882892	38.0	28.0	66.0	1791998.130622
sub-0058	8290.4	229.6	18663.8	69061.9	8830.8	3598.8	5528.4	2455.0	1108.1	2553.5	24173.9	4183.0	1827.6	1144.2	499.6	4597.3	0.0	519.1	6548.8	139.4	18779.9	71713.5	8111.5	3626.0	5540.9	2415.0	4302.1	2019.5	627.1	4640.5	0.0	489.1	0.0	784.8	0.0	0.0	0.0	0.0	0.0	50.5	1101.0	660.8	729.7	677.4	970.0	1277586.0	1257269.0	1256645.32804	253625.509318	253969.429529	507594.938847	253728.50817	253095.881023	506824.389193	64086.0	713633.938847	1096696.32804	1081068.32804	1079072.0	1591408.0	0.692566	0.862686	29.0	28.0	57.0	1844712.602704
sub-0059	7473.4	249.9	18842.3	53697.1	8615.9	4195.0	5796.2	2238.2	1150.1	1774.3	21666.2	4550.2	1766.3	1111.9	322.1	4427.8	11.3	497.2	5453.5	503.5	15714.6	57701.8	7584.6	3855.8	6020.9	2322.5	4503.9	1827.7	531.2	4355.2	14.0	339.1	0.0	1816.5	0.0	0.0	0.0	0.0	0.0	103.3	896.1	591.9	739.4	521.6	870.1	1229960.0	1212318.0	1210853.577426	257530.661575	259340.309749	516870.971325	240849.616367	241364.989735	482214.606101	64250.0	694404.971325	1082072.577426	1068277.577426	1064744.0	1564897.0	0.717166	0.912462	36.0	33.0	69.0	1715027.582758
sub-0060	14885.9	149.9	18431.0	61629.3	9403.4	3978.5	5147.1	2701.1	1116.1	2204.4	23452.1	4451.8	1972.5	1386.8	528.6	4924.7	25.3	427.5	14163.5	223.3	15902.5	65857.5	8003.1	4299.4	5384.8	2662.4	5244.4	2268.1	638.3	4839.6	4.2	668.0	0.0	818.6	0.0	0.0	0.0	0.0	0.0	60.2	1218.5	592.2	592.8	650.9	1375.2	1375912.0	1341550.0	1340866.380214	278577.196045	279886.273999	558463.470044	277756.517917	274902.392254	552658.91017	67965.0	755043.470044	1212097.380214	1182274.380214	1179721.0	1734671.0	0.703781	0.887287	34.0	34.0	68.0	1955028.391749
sub-0061	4208.1	216.0	14104.5	50533.3	8386.9	4014.9	4838.9	2105.5	651.8	1412.7	18677.1	3961.6	1429.0	1074.8	359.2	4219.1	7.6	234.8	4646.5	194.9	12980.8	51656.7	8252.4	4142.4	5067.2	2140.0	3970.3	1794.2	448.2	3927.6	25.2	347.1	0.0	1123.3	0.0	0.0	0.0	0.0	0.0	78.1	929.0	586.8	750.8	440.1	976.5	1167869.0	1155865.0	1155236.523659	233674.548535	235593.20907	469267.757605	249024.138743	246401.627311	495425.766054	60677.0	633690.757605	1037582.523659	1028403.523659	1025940.0	1443413.0	0.763075	0.943112	34.0	13.0	47.0	1530478.13145
sub-0062	4099.3	248.5	14426.9	56624.8	7276.2	3290.2	4696.7	2094.7	675.2	1363.4	18915.3	4239.7	1485.0	707.2	355.6	4143.6	10.7	160.5	3961.3	266.9	18559.5	53577.3	6583.4	3378.2	5068.0	1918.4	4136.1	1560.4	502.5	3883.4	28.6	226.3	0.0	839.6	0.0	0.0	0.0	0.0	0.0	107.3	1044.2	673.6	701.5	747.2	1008.9	1187012.0	1176317.0	1175870.317874	248638.476188	247445.533159	496084.009347	241850.501046	238500.807481	480351.308527	55900.0	663019.009347	1043585.317874	1035471.317874	1032702.0	1474513.0	0.728006	0.904333	20.0	34.0	54.0	1630497.984109
sub-0063	12442.6	188.4	17993.2	71681.5	8471.6	3572.9	4893.5	2255.7	1129.1	2714.3	25864.3	4502.8	1914.7	1152.9	504.5	5071.0	43.2	590.6	8697.5	227.9	16788.2	75750.9	7620.6	3996.2	5078.8	2341.9	4949.7	2025.6	606.9	4965.4	37.6	444.7	0.0	712.7	0.0	0.0	0.0	0.0	0.0	85.7	940.5	628.0	573.8	546.5	883.2	1289177.0	1262379.0	1261916.02187	263013.633991	262907.821789	525921.45578	243860.933248	245520.632842	489381.56609	64334.0	738810.45578	1104848.02187	1082945.02187	1080056.0	1637026.0	0.702977	0.892656	45.0	37.0	82.0	1833881.478629
sub-0064	5894.5	202.7	17593.1	55097.7	7983.1	3365.1	4750.6	2067.0	1016.2	1397.0	17951.5	3991.8	1455.5	812.2	339.1	4166.3	0.0	225.9	5732.2	87.1	16930.0	57393.9	7316.2	3469.3	4862.2	2074.0	3966.0	1624.4	542.1	4080.0	3.9	255.5	0.0	542.8	0.0	0.0	0.0	0.0	0.0	89.0	1103.5	715.0	896.9	1046.7	1190.6	1205357.0	1190483.0	1189729.338602	238500.030626	238906.713601	477406.744227	252980.152429	253695.441946	506675.594375	57370.0	649186.744227	1057427.338602	1045648.338602	1042136.0	1486970.0	0.752176	0.92791	5.0	11.0	16.0	1602494.02826
sub-0065	7299.0	144.1	19907.1	54613.4	7722.6	3296.0	5528.2	2441.6	687.7	1399.0	23562.9	4108.7	1508.9	991.0	337.0	4426.3	20.2	573.0	6485.3	179.2	19375.4	54861.9	7310.5	3475.9	5675.7	2336.0	4149.1	1762.4	539.2	4365.5	13.8	471.1	0.0	1087.1	0.0	0.0	0.0	0.0	0.0	71.8	1215.3	736.8	669.1	626.4	960.0	1205245.0	1188109.0	1187113.758275	235255.722649	237307.351549	472563.074198	250999.705343	253557.978734	504557.684077	60638.0	644128.074198	1055775.758275	1041461.758275	1038708.0	1484748.0	0.74701	0.920246	18.0	10.0	28.0	1613425.615346
sub-0066	12077.0	252.4	16060.0	65126.3	9742.3	4110.0	5487.6	2554.9	1325.8	2642.3	25066.9	4682.3	1832.7	1381.0	392.0	5401.4	49.9	671.3	10549.6	242.6	14904.9	69150.2	8331.0	4291.4	5749.9	2854.7	4788.9	2134.6	474.1	5103.5	22.9	683.6	0.0	660.9	0.0	0.0	0.0	0.0	0.0	70.0	1194.1	736.5	780.0	719.0	1099.9	1421304.0	1392196.0	1391897.400033	291892.907433	292270.280829	584163.188261	287335.549862	284628.66191	571964.211772	69689.0	790349.188261	1253112.400033	1229214.400033	1226094.0	1789311.0	0.712018	0.896375	34.0	29.0	63.0	1996163.825521
sub-0067	7513.8	165.8	15166.3	50721.1	7176.6	3702.6	5156.7	2118.4	782.2	1340.6	18420.8	3750.4	1468.3	1077.2	350.1	3764.2	22.7	260.4	5295.0	327.5	15392.2	50459.8	7071.2	3879.7	5041.6	1944.1	3693.0	1677.9	521.8	3661.9	33.3	219.8	0.0	1041.4	0.0	0.0	0.0	0.0	0.0	32.4	1110.0	701.3	731.3	699.8	955.4	1091988.0	1075718.0	1074154.588946	233757.955988	234876.816325	468634.772313	210180.651339	207386.165294	417566.816633	56449.0	626707.772313	959093.588946	945863.588946	944204.0	1352500.0	0.730778	0.905117	28.0	27.0	55.0	1494282.069998
sub-0068	5485.3	173.7	21525.3	58741.2	9279.1	4011.7	5338.0	2343.8	747.8	1730.3	23140.3	4008.5	1400.0	1065.5	304.7	4106.1	0.0	476.3	5601.6	210.0	20970.4	62875.3	8176.0	4081.3	5003.9	2178.4	4221.6	1674.7	485.3	4029.3	0.0	346.5	0.0	1667.4	0.0	0.0	0.0	0.0	0.0	136.3	935.0	573.6	795.7	810.1	938.7	1224183.0	1209364.0	1208598.390672	242826.50207	244768.914612	487595.416682	249019.647328	244540.326663	493559.97399	61715.0	672675.416682	1058432.390672	1046957.390672	1043570.0	1492805.0	0.740687	0.903216	44.0	39.0	83.0	1652767.024274
sub-0069	6518.6	189.6	14473.4	50873.5	7642.1	3552.2	5237.8	2195.1	584.9	1541.6	19784.4	3618.4	1559.5	975.6	620.0	4152.7	73.8	617.1	5745.3	161.6	14131.7	51552.5	7046.0	3760.0	5373.5	2130.1	3776.1	1713.3	751.1	4341.7	30.3	603.1	0.0	950.4	0.0	0.0	0.0	0.0	0.0	106.6	911.0	572.5	667.1	509.2	1064.0	1173410.0	1157446.0	1157165.897046	235427.000154	237934.593031	473361.593185	248244.872177	246385.431684	494630.303861	58960.0	634896.593185	1041975.897046	1028827.897046	1027226.0	1429676.0	0.955914	1.16468	18.0	23.0	41.0	1227526.817404
sub-0070	11211.2	383.8	15274.2	48255.8	6589.1	3556.6	4586.5	2032.1	1573.0	1944.7	17209.3	3692.5	1366.9	1578.1	308.2	3814.2	18.9	732.5	9753.6	158.3	13016.0	49179.2	6247.5	3764.7	4560.0	2025.5	3922.9	1632.0	461.0	3914.7	15.1	557.2	0.0	471.7	0.0	0.0	0.0	0.0	0.0	146.1	761.3	568.8	649.1	476.9	742.7	1057481.0	1030235.0	1029758.609398	221996.648765	225507.786886	447504.435651	199081.349765	203582.823983	402664.173747	53928.0	600642.435651	928780.609398	906475.609398	904454.0	1366643.0	0.694602	0.897674	29.0	21.0	50.0	1522426.310774
sub-0071	8975.4	222.9	15582.1	61885.5	9797.3	3695.6	5612.3	2497.5	1342.8	2790.7	23814.5	3829.4	1567.7	1226.6	422.2	4912.2	21.7	319.5	10986.5	125.2	16214.0	64009.0	8653.4	4027.0	6096.9	2432.2	3953.1	2052.7	561.1	4625.7	0.0	404.0	0.0	2058.1	0.0	0.0	0.0	0.0	0.0	64.7	1292.6	666.6	637.2	732.2	837.0	1371496.0	1346178.0	1345502.910535	282389.826705	281995.881747	564385.708452	277809.202577	279236.999507	557046.202083	66020.0	757331.708452	1211386.910535	1191182.910535	1188084.0	1727765.0	0.716142	0.902172	59.0	49.0	108.0	1915117.591025
sub-0072	5545.1	135.8	15440.1	55022.6	8931.6	3407.8	4725.4	1743.4	740.5	1679.9	21180.9	4449.8	1675.9	1021.6	605.0	4733.0	4.1	274.9	4832.0	316.8	15764.2	58274.4	7245.2	3288.4	5084.6	1900.7	4271.3	1779.3	698.4	4476.4	3.7	252.8	0.0	323.8	0.0	0.0	0.0	0.0	0.0	65.1	1113.4	655.9	913.0	778.7	760.8	1207836.0	1193897.0	1193411.267378	254362.735907	255402.759583	509765.49549	238765.585761	240224.186127	478989.771888	60340.0	684517.49549	1062196.267378	1051505.267378	1049531.0	1499456.0	0.715067	0.887713	32.0	24.0	56.0	1689121.858518
sub-0073	13129.0	165.7	14808.7	66677.0	9676.7	4270.3	5164.7	1986.7	861.8	2437.9	19860.4	4705.1	1686.4	1286.3	410.1	4394.9	22.1	465.1	11038.7	68.1	12221.7	67028.3	8467.5	4261.9	5194.8	1922.9	4401.1	1903.7	589.5	4544.6	6.9	431.4	0.0	562.3	0.0	0.0	0.0	0.0	0.0	26.9	1341.5	653.1	572.3	514.3	1006.3	1238793.0	1209432.0	1208379.172713	269948.31538	270686.915249	540635.230629	221224.768235	220581.173849	441805.942084	65001.0	740622.230629	1075844.172713	1050936.172713	1048476.0	1537687.0	0.739464	0.91788	49.0	42.0	91.0	1675259.068767
sub-0074	5816.7	73.4	14756.1	51526.6	7903.7	3827.2	4945.4	2017.0	672.5	1350.5	18661.5	3499.4	1302.6	1370.9	353.5	3969.2	57.7	250.3	6594.6	248.2	14451.0	50283.1	7323.3	4035.5	5241.2	1900.0	3344.3	1529.1	517.3	3761.9	18.7	228.1	4.4	645.7	0.0	0.0	0.0	0.0	0.0	73.8	1087.9	718.8	642.8	763.4	1054.0	1111974.0	1096299.0	1095700.999899	230083.053112	230266.380155	460349.433267	225858.112307	221424.454325	447282.566632	56827.0	620143.433267	979948.999899	967418.999899	965033.0	1378546.0	0.718306	0.890504	30.0	20.0	50.0	1548050.646681
sub-0075	10019.9	186.3	16253.3	60110.2	8912.9	3971.2	5776.8	2473.7	1098.2	1451.6	23135.5	4317.4	1503.0	1752.8	348.7	4569.2	49.7	442.9	13811.0	366.0	15443.3	60247.2	8310.7	4082.8	5971.9	2333.4	4245.9	1804.0	511.5	4381.1	34.9	510.5	0.0	874.6	0.0	0.0	0.0	0.0	0.0	83.4	1092.7	639.3	583.1	543.7	1085.6	1294806.0	1266063.0	1265490.91122	270402.059876	269423.842499	539825.902374	254153.871343	253498.137503	507652.008846	65114.0	726897.902374	1140635.91122	1115939.91122	1113143.0	1641433.0	0.733769	0.930203	22.0	22.0	44.0	1764597.386631
sub-0076	6709.0	159.7	16245.9	63714.9	8266.7	4007.7	5076.9	2076.5	915.2	2004.2	21472.3	4395.9	1804.0	1848.1	437.9	4492.4	57.7	432.9	6706.8	142.2	15384.0	63845.5	7577.0	4177.5	5172.8	2096.2	4341.1	1672.5	569.7	4378.0	18.7	377.2	0.0	687.2	0.0	0.0	0.0	0.0	0.0	71.8	1217.3	489.5	869.5	727.6	1004.8	1284355.0	1265667.0	1265136.650808	262124.544989	262059.14795	524183.692939	261141.219862	259254.738007	520395.957869	61959.0	714618.692939	1122884.650808	1108859.650808	1107041.0	1613368.0	0.718614	0.902702	17.0	21.0	38.0	1787266.057082
sub-0077	12527.7	175.8	18812.2	56370.2	8979.0	3793.2	5372.6	2547.3	1098.5	2196.2	25759.4	4361.8	1475.5	1430.6	369.4	4880.3	0.0	455.0	10327.3	410.8	18281.8	58175.6	8689.1	4136.0	5343.1	2437.9	4642.5	1691.3	553.5	4716.4	15.3	604.2	0.0	1058.3	0.0	0.0	0.0	0.0	0.0	94.0	1412.7	845.7	774.5	750.6	1464.4	1371116.0	1342597.0	1341763.174855	260974.138415	262180.048226	523154.186641	300216.464864	300025.52335	600241.988214	65329.0	705833.186641	1216598.174855	1192587.174855	1189486.0	1736534.0	0.703811	0.891384	29.0	29.0	58.0	1948131.662011
