rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0525	739.0	664.0	1966.0	1717.0	340.0	2841.0	3926.0	2771.0	615.0	4307.0	2690.0	2845.0	1703.0	3010.0	537.0	1667.0	1439.0	828.0	1300.0	1588.0	3416.0	1087.0	4453.0	3628.0	706.0	5270.0	6623.0	4577.0	3314.0	3014.0	315.0	456.0	305.0	1869.0	76523.5	1061443.0	1491725.361293
sub-0526	908.0	886.0	2699.0	2218.0	420.0	3684.0	5749.0	3930.0	1159.0	5652.0	3051.0	3667.0	2139.0	3856.0	710.0	1617.0	1696.0	876.0	1827.0	1876.0	4916.0	1297.0	5052.0	5076.0	696.0	6243.0	7038.0	6911.0	3921.0	4459.0	326.0	481.0	360.0	2576.0	97964.8	1207784.0	1584871.873182
sub-0527	904.0	491.0	1712.0	1508.0	346.0	3003.0	5697.0	3070.0	721.0	4712.0	2910.0	2980.0	2005.0	3457.0	589.0	1146.0	1139.0	856.0	1181.0	1403.0	3604.0	907.0	4566.0	3553.0	405.0	5505.0	6788.0	5142.0	3886.0	3577.0	306.0	457.0	319.0	2134.0	80972.7	1164605.0	1597317.597683
sub-0528	942.0	573.0	2575.0	2196.0	393.0	2886.0	5337.0	3943.0	1258.0	5632.0	3189.0	3648.0	2325.0	3887.0	546.0	1554.0	1553.0	1061.0	1771.0	2501.0	4080.0	1308.0	5063.0	4838.0	594.0	7028.0	7769.0	5453.0	3939.0	3660.0	310.0	591.0	405.0	2561.0	95277.8	1309803.0	1842102.943161
sub-0529	946.0	736.0	2351.0	1493.0	401.0	3019.0	5183.0	3409.0	710.0	4850.0	2717.0	2989.0	1761.0	3918.0	579.0	1679.0	1292.0	1003.0	1557.0	1309.0	3992.0	1193.0	5023.0	3782.0	714.0	6281.0	7185.0	6092.0	3634.0	3628.0	338.0	398.0	273.0	2209.0	86636.2	1168126.0	1679049.424843
sub-0530	1035.0	1086.0	3063.0	1944.0	474.0	3815.0	7259.0	3684.0	931.0	5362.0	3122.0	3656.0	2213.0	3627.0	659.0	1498.0	1253.0	975.0	1704.0	1623.0	4290.0	1591.0	5814.0	4137.0	697.0	7613.0	7223.0	5922.0	3694.0	4142.0	377.0	506.0	376.0	2760.0	98088.9	1290884.0	1751178.085217
sub-0531	995.0	743.0	2143.0	1570.0	401.0	3739.0	6032.0	3603.0	989.0	5216.0	2899.0	3133.0	2198.0	4173.0	760.0	1838.0	1412.0	1001.0	2105.0	1590.0	4623.0	1354.0	5569.0	4301.0	678.0	6680.0	7790.0	6551.0	3910.0	4545.0	361.0	510.0	390.0	2796.0	96600.5	1264907.0	1795308.655772
sub-0532	969.0	716.0	1928.0	1805.0	482.0	3746.0	5910.0	3713.0	857.0	5546.0	2645.0	3166.0	1977.0	3733.0	614.0	1461.0	1420.0	869.0	2103.0	1511.0	3566.0	1011.0	4540.0	4026.0	770.0	7335.0	7661.0	6186.0	3527.0	3135.0	315.0	447.0	380.0	2402.0	90462.6	1229392.0	1730572.431714
sub-0533	844.0	710.0	1780.0	1510.0	405.0	3156.0	5120.0	3353.0	891.0	5769.0	2773.0	2859.0	1915.0	3467.0	661.0	1708.0	1454.0	940.0	1464.0	1377.0	4168.0	1181.0	4883.0	3801.0	471.0	5854.0	7231.0	5037.0	3743.0	3640.0	284.0	416.0	287.0	2401.0	85441.6	1219467.0	1718567.829059
sub-0534	943.0	683.0	1926.0	1829.0	458.0	2833.0	5230.0	3455.0	974.0	5602.0	2879.0	3230.0	2472.0	3656.0	711.0	1559.0	1661.0	873.0	2070.0	1695.0	3725.0	1206.0	4738.0	4445.0	740.0	7510.0	7688.0	5791.0	3924.0	4228.0	404.0	536.0	342.0	2536.0	92553.5	1256869.0	1739998.176775
sub-0535	974.0	765.0	2148.0	1560.0	358.0	3582.0	6906.0	2824.0	878.0	5655.0	2749.0	2935.0	2097.0	3593.0	762.0	1966.0	1394.0	781.0	1449.0	1254.0	3799.0	1175.0	5457.0	3722.0	510.0	6272.0	8697.0	5431.0	3803.0	3556.0	338.0	412.0	311.0	2042.0	90148.3	1250176.0	1368345.305504
sub-0536	731.0	785.0	2008.0	1234.0	450.0	2514.0	4757.0	2560.0	717.0	4538.0	2516.0	2661.0	1831.0	3228.0	570.0	1368.0	1393.0	731.0	1635.0	1094.0	4068.0	1136.0	4714.0	3508.0	614.0	5100.0	6519.0	5006.0	3507.0	3310.0	282.0	384.0	314.0	2336.0	78111.7	1020820.0	1497206.172725
sub-0537	747.0	645.0	1778.0	1718.0	403.0	2854.0	3780.0	2645.0	903.0	4562.0	2460.0	3378.0	1649.0	2633.0	521.0	1380.0	938.0	728.0	1168.0	1918.0	3522.0	1176.0	4670.0	3321.0	678.0	4786.0	6024.0	4551.0	3033.0	3308.0	270.0	385.0	268.0	1928.0	74725.3	1065021.0	1356479.702808
sub-0538	904.0	984.0	2178.0	1897.0	278.0	3208.0	5920.0	3589.0	905.0	5883.0	2864.0	3686.0	2187.0	3766.0	654.0	1550.0	1180.0	1171.0	1421.0	1820.0	4868.0	1456.0	5032.0	4988.0	843.0	7399.0	7384.0	6794.0	4266.0	3921.0	393.0	429.0	335.0	2698.0	96847.6	1250159.0	1685653.952781
sub-0539	686.0	522.0	2175.0	2048.0	457.0	3138.0	5097.0	3562.0	947.0	5454.0	2560.0	3928.0	1735.0	3128.0	759.0	1322.0	1134.0	792.0	1330.0	1967.0	3567.0	895.0	4390.0	4244.0	479.0	5738.0	6357.0	5349.0	3051.0	3535.0	307.0	455.0	327.0	2042.0	83471.4	1075410.0	1407279.091789
sub-0540	970.0	680.0	2292.0	1883.0	363.0	2616.0	6239.0	3761.0	913.0	6358.0	2843.0	4089.0	2409.0	3976.0	705.0	1619.0	1272.0	1083.0	1562.0	1594.0	4324.0	1134.0	4648.0	4863.0	517.0	6898.0	8275.0	6223.0	3719.0	4476.0	404.0	571.0	313.0	2759.0	96346.4	1342866.0	1972589.80762
sub-0541	743.0	540.0	1489.0	1284.0	454.0	2403.0	4272.0	3251.0	845.0	4476.0	2696.0	2678.0	1889.0	3167.0	507.0	1277.0	1050.0	936.0	1359.0	1220.0	3988.0	1182.0	5039.0	3641.0	574.0	5261.0	6593.0	5184.0	3592.0	3491.0	282.0	424.0	342.0	1966.0	78041.8	1021599.0	1421294.236142
sub-0542	1261.0	828.0	2728.0	1789.0	475.0	3763.0	6454.0	3728.0	791.0	5207.0	2899.0	2675.0	2151.0	3454.0	677.0	1808.0	1293.0	1023.0	1598.0	1387.0	4304.0	1360.0	5572.0	4859.0	650.0	7460.0	8380.0	6202.0	4055.0	4516.0	447.0	559.0	441.0	2307.0	97091.8	1335979.0	1853739.005076
sub-0543	808.0	662.0	2302.0	1752.0	393.0	2692.0	4262.0	2799.0	868.0	5507.0	2996.0	3033.0	2029.0	3352.0	642.0	1563.0	1379.0	948.0	1541.0	1443.0	3936.0	1100.0	5038.0	3772.0	608.0	6831.0	7786.0	4982.0	3795.0	4007.0	313.0	397.0	364.0	2338.0	86234.4	1200614.0	1638704.881204
sub-0544	840.0	484.0	1834.0	1213.0	417.0	2687.0	4408.0	3027.0	704.0	4424.0	2150.0	2639.0	1807.0	3039.0	593.0	1317.0	1064.0	714.0	1339.0	1192.0	3914.0	1008.0	4648.0	3442.0	386.0	4356.0	6099.0	4833.0	3035.0	3157.0	340.0	407.0	281.0	1938.0	73730.8	999712.0	1431047.925296
sub-0545	883.0	697.0	2856.0	1622.0	403.0	3301.0	5442.0	3591.0	1025.0	5229.0	2818.0	3298.0	2026.0	3897.0	675.0	1942.0	1682.0	906.0	2196.0	1612.0	4306.0	1220.0	5729.0	5025.0	724.0	7364.0	8932.0	6449.0	4698.0	4495.0	337.0	456.0	428.0	3212.0	99460.7	1351962.0	1796516.12823
sub-0546	877.0	484.0	1717.0	1526.0	339.0	2657.0	4499.0	3047.0	681.0	3969.0	2912.0	2722.0	1852.0	3242.0	587.0	1364.0	1223.0	853.0	1347.0	1328.0	3383.0	845.0	4508.0	3892.0	369.0	5948.0	6543.0	5278.0	3221.0	3629.0	362.0	379.0	277.0	2068.0	77859.0	1064121.0	1424271.755791
sub-0547	783.0	808.0	2215.0	1843.0	401.0	3299.0	4688.0	3693.0	913.0	5389.0	2686.0	2959.0	2068.0	4002.0	659.0	1644.0	1234.0	875.0	1485.0	1414.0	4557.0	1391.0	4594.0	4541.0	595.0	6336.0	7738.0	5707.0	3874.0	4258.0	306.0	467.0	361.0	2551.0	90324.2	1176637.0	1596727.028751
sub-0548	828.0	528.0	1618.0	1412.0	390.0	2905.0	4097.0	2973.0	620.0	4417.0	2173.0	2193.0	1700.0	3051.0	498.0	1304.0	992.0	786.0	1073.0	1201.0	3404.0	949.0	3862.0	3291.0	361.0	5194.0	5784.0	4421.0	3539.0	3183.0	246.0	426.0	311.0	1917.0	71632.5	973038.0	1316427.679797
sub-0549	1019.0	598.0	2140.0	1524.0	482.0	2984.0	6846.0	3933.0	912.0	5173.0	3187.0	3353.0	2069.0	4213.0	579.0	1521.0	1404.0	1000.0	2078.0	1540.0	3823.0	1214.0	4894.0	4255.0	485.0	6820.0	7890.0	6461.0	3862.0	4120.0	355.0	514.0	425.0	2706.0	94366.0	1231193.0	1708662.495998
sub-0550	1050.0	918.0	2221.0	2043.0	389.0	3260.0	6517.0	3721.0	928.0	6351.0	2970.0	3591.0	2115.0	3739.0	592.0	1440.0	1112.0	902.0	1429.0	1890.0	4012.0	1261.0	5228.0	4010.0	715.0	6911.0	7067.0	6510.0	3828.0	4307.0	361.0	438.0	362.0	2450.0	94586.5	1237358.0	1789427.809456
sub-0551	846.0	671.0	1913.0	1949.0	471.0	3368.0	5545.0	3710.0	676.0	5693.0	3076.0	3289.0	1824.0	4074.0	627.0	1778.0	1309.0	1013.0	1853.0	1716.0	4094.0	1171.0	4987.0	4723.0	507.0	6580.0	7530.0	6271.0	4007.0	3640.0	313.0	503.0	357.0	2367.0	92442.6	1266280.0	1791892.61389
sub-0552	1043.0	720.0	2172.0	1281.0	393.0	2750.0	5045.0	3097.0	778.0	3968.0	2575.0	2559.0	1886.0	3468.0	623.0	1264.0	1199.0	773.0	1480.0	1129.0	3680.0	1081.0	4778.0	3464.0	679.0	5893.0	6596.0	4812.0	3710.0	3380.0	253.0	445.0	312.0	1917.0	79204.1	1075833.0	1443573.269616
sub-0553	894.0	962.0	2254.0	1679.0	301.0	3751.0	6349.0	3672.0	927.0	6220.0	2637.0	3601.0	2296.0	4199.0	858.0	1638.0	1524.0	841.0	1889.0	1752.0	4678.0	1346.0	4871.0	4971.0	661.0	6755.0	7299.0	5389.0	4495.0	4081.0	295.0	487.0	417.0	2657.0	96633.1	1331541.0	1816903.779149
sub-0554	874.0	771.0	2597.0	1712.0	323.0	3212.0	5218.0	3749.0	941.0	6111.0	3015.0	3223.0	2057.0	4174.0	714.0	1730.0	1465.0	1023.0	1684.0	1546.0	4996.0	1144.0	5161.0	4048.0	766.0	6143.0	8250.0	5855.0	4016.0	4190.0	311.0	422.0	357.0	2792.0	94589.4	1344232.0	1936405.308742
sub-0555	785.0	706.0	2228.0	2028.0	317.0	2658.0	3997.0	2642.0	891.0	5029.0	2110.0	3143.0	1778.0	2930.0	593.0	1173.0	1323.0	589.0	1659.0	1440.0	4041.0	1024.0	4327.0	3922.0	485.0	6162.0	6908.0	5116.0	3312.0	3039.0	277.0	437.0	296.0	2245.0	79609.8	1130294.0	1568966.713104
sub-0556	910.0	799.0	2578.0	1648.0	543.0	3770.0	6806.0	4293.0	1021.0	5612.0	2670.0	3525.0	2088.0	4264.0	567.0	1824.0	1329.0	816.0	1448.0	1490.0	4637.0	1526.0	5473.0	4244.0	785.0	7577.0	8874.0	6468.0	3762.0	4447.0	300.0	509.0	295.0	2430.0	99326.8	1304511.0	1773039.879374
sub-0557	902.0	786.0	2298.0	1808.0	424.0	3628.0	4898.0	3735.0	1051.0	5307.0	2560.0	3890.0	2105.0	3868.0	617.0	1305.0	1277.0	914.0	1608.0	1782.0	3843.0	1214.0	4577.0	3735.0	638.0	6851.0	6349.0	4753.0	3943.0	3847.0	283.0	355.0	345.0	1972.0	87453.8	1184415.0	1665014.504163
sub-0558	918.0	488.0	2256.0	1632.0	417.0	2808.0	5261.0	3297.0	1025.0	4587.0	3105.0	3147.0	1881.0	3331.0	515.0	1518.0	1184.0	861.0	1291.0	1536.0	3610.0	1156.0	4460.0	3910.0	472.0	5941.0	7418.0	5647.0	3284.0	3253.0	253.0	547.0	322.0	2137.0	83438.1	1167870.0	1487048.400303
sub-0559	856.0	626.0	2514.0	2171.0	506.0	3390.0	5818.0	3931.0	1051.0	7216.0	3338.0	3852.0	2312.0	3886.0	637.0	1360.0	2105.0	841.0	2111.0	2251.0	4430.0	1041.0	4846.0	4725.0	594.0	7233.0	7595.0	4745.0	3671.0	3885.0	376.0	508.0	345.0	2258.0	97016.2	1321604.0	1835315.97927
sub-0560	835.0	598.0	2031.0	1733.0	404.0	3166.0	5411.0	3308.0	884.0	6314.0	3047.0	2722.0	2097.0	3738.0	679.0	1622.0	1475.0	807.0	1403.0	1121.0	3927.0	1300.0	4807.0	4139.0	487.0	5759.0	7391.0	5145.0	3689.0	3667.0	299.0	486.0	344.0	2434.0	87264.6	1189718.0	1697377.16882
sub-0561	975.0	653.0	2467.0	2027.0	397.0	3751.0	5771.0	3781.0	932.0	5684.0	2785.0	3511.0	2139.0	3743.0	668.0	1460.0	1555.0	883.0	1454.0	1800.0	4376.0	1271.0	4543.0	4320.0	719.0	5930.0	7577.0	5253.0	3609.0	4236.0	301.0	472.0	371.0	2311.0	91717.5	1211540.0	1694344.230287
sub-0562	913.0	924.0	2617.0	1722.0	417.0	3816.0	5793.0	3378.0	1005.0	5003.0	3176.0	2971.0	2010.0	3550.0	725.0	1440.0	1489.0	887.0	1376.0	1626.0	4132.0	1301.0	5309.0	4317.0	655.0	6232.0	7365.0	5904.0	4366.0	4886.0	303.0	508.0	401.0	2421.0	92938.6	1272505.0	1788281.699844
sub-0563	791.0	571.0	1907.0	1461.0	328.0	2571.0	3875.0	2836.0	626.0	4305.0	2738.0	2660.0	1851.0	3002.0	512.0	1194.0	1081.0	821.0	1263.0	1376.0	3134.0	932.0	3673.0	3900.0	516.0	4856.0	6452.0	4878.0	3159.0	3000.0	311.0	376.0	310.0	1771.0	73034.1	1059664.0	1512594.970627
sub-0564	862.0	865.0	1948.0	1435.0	362.0	3515.0	5373.0	3221.0	941.0	5863.0	3036.0	3272.0	2456.0	3243.0	749.0	1513.0	1388.0	1039.0	1812.0	1354.0	3399.0	1151.0	4367.0	3909.0	806.0	6570.0	7191.0	5825.0	3929.0	3633.0	346.0	439.0	382.0	2419.0	88611.2	1237012.0	1822669.657451
sub-0565	1059.0	792.0	2532.0	1957.0	486.0	3827.0	6810.0	4308.0	961.0	6328.0	2934.0	3022.0	2101.0	4722.0	707.0	1990.0	1250.0	901.0	1536.0	1474.0	4175.0	1368.0	5101.0	4728.0	791.0	7055.0	8299.0	6217.0	3967.0	4144.0	379.0	437.0	362.0	2562.0	99284.4	1349606.0	1824045.33381
sub-0566	937.0	873.0	2294.0	2088.0	417.0	2892.0	4851.0	2803.0	1019.0	5255.0	2969.0	3833.0	2297.0	3854.0	670.0	1517.0	1472.0	733.0	1659.0	2036.0	3710.0	1432.0	4626.0	4358.0	825.0	5319.0	7434.0	4840.0	3891.0	3690.0	283.0	500.0	335.0	2338.0	87956.6	1231636.0	1605518.409881
sub-0567	1052.0	736.0	2253.0	2116.0	649.0	3146.0	5908.0	3744.0	1241.0	6570.0	3608.0	4067.0	2106.0	4022.0	615.0	1453.0	1384.0	1033.0	1625.0	2244.0	4315.0	1156.0	5718.0	5117.0	752.0	6186.0	7447.0	5460.0	4378.0	4192.0	333.0	478.0	403.0	2308.0	97683.5	1302975.0	1605410.053243
sub-0568	769.0	815.0	2400.0	2298.0	297.0	4128.0	5936.0	4632.0	1168.0	5786.0	3375.0	3749.0	2445.0	4407.0	736.0	2088.0	2558.0	1258.0	2535.0	2097.0	4740.0	1371.0	5941.0	5144.0	763.0	7405.0	9298.0	6899.0	4565.0	5353.0	402.0	516.0	451.0	3415.0	109739.0	1468222.0	1935640.162505
sub-0569	961.0	1026.0	1859.0	1398.0	536.0	3132.0	5684.0	3298.0	736.0	5135.0	2864.0	3134.0	2089.0	3197.0	645.0	1767.0	1260.0	861.0	1211.0	1430.0	3915.0	1278.0	4986.0	3574.0	699.0	5510.0	6889.0	5691.0	3260.0	3941.0	287.0	432.0	283.0	2150.0	85028.1	1176155.0	1598239.439172
sub-0570	654.0	769.0	2477.0	1874.0	610.0	3512.0	4988.0	3560.0	863.0	6089.0	3084.0	2989.0	1993.0	3442.0	578.0	1647.0	1729.0	863.0	1658.0	1100.0	3813.0	1507.0	4837.0	3530.0	769.0	6218.0	7637.0	4701.0	3688.0	3980.0	294.0	471.0	390.0	2238.0	88546.1	1205749.0	1646708.695834
sub-0571	784.0	727.0	1968.0	1599.0	311.0	2387.0	5296.0	3053.0	928.0	5252.0	2818.0	3249.0	1835.0	3587.0	653.0	1409.0	1329.0	810.0	1503.0	1652.0	4108.0	1181.0	4716.0	3555.0	719.0	5515.0	6710.0	4869.0	3199.0	3217.0	275.0	470.0	277.0	2136.0	82095.7	1084398.0	1520328.975915
sub-0572	947.0	774.0	2556.0	2135.0	341.0	3608.0	7121.0	4844.0	1012.0	5825.0	3297.0	4566.0	2368.0	5167.0	846.0	1894.0	2134.0	942.0	2821.0	2281.0	4871.0	1195.0	5989.0	5701.0	856.0	8255.0	9048.0	6283.0	4623.0	4817.0	389.0	493.0	399.0	3100.0	111497.0	1571416.0	2053811.86408
sub-0573	1091.0	801.0	1761.0	1811.0	500.0	3512.0	6475.0	3936.0	944.0	6096.0	2970.0	2939.0	2386.0	3681.0	592.0	1584.0	1429.0	920.0	2060.0	1742.0	4325.0	1167.0	5052.0	4578.0	624.0	6496.0	6884.0	5900.0	3846.0	3855.0	269.0	549.0	327.0	2391.0	93489.0	1285950.0	1744475.684891
sub-0574	1080.0	841.0	2343.0	1736.0	366.0	2828.0	5817.0	3581.0	867.0	5511.0	3116.0	2782.0	2277.0	4167.0	570.0	1491.0	1261.0	901.0	1620.0	1475.0	4379.0	1208.0	5129.0	4658.0	714.0	7391.0	7151.0	6069.0	3764.0	4396.0	372.0	562.0	342.0	2916.0	93669.8	1212691.0	1652685.790671
sub-0575	1127.0	936.0	2182.0	1856.0	441.0	3643.0	6394.0	4091.0	876.0	5101.0	3086.0	4553.0	2218.0	4210.0	799.0	2102.0	1404.0	808.0	1982.0	2044.0	4596.0	1322.0	4577.0	4192.0	773.0	7289.0	6830.0	6274.0	4078.0	4189.0	400.0	471.0	354.0	2474.0	97668.8	1233311.0	1743168.838453
sub-0576	937.0	925.0	2579.0	1736.0	469.0	3056.0	6001.0	3494.0	1029.0	5298.0	3573.0	3279.0	2246.0	3836.0	759.0	1858.0	1933.0	972.0	2015.0	1859.0	4250.0	1345.0	5478.0	4444.0	899.0	6251.0	7204.0	5801.0	4411.0	4323.0	366.0	393.0	366.0	2577.0	95934.6	1326292.0	1850166.543934
sub-0577	921.0	556.0	2022.0	1373.0	485.0	2880.0	4687.0	3593.0	933.0	4858.0	2737.0	2695.0	1954.0	3271.0	497.0	1405.0	1397.0	828.0	1560.0	1129.0	3227.0	1170.0	4532.0	4319.0	474.0	6696.0	6950.0	5885.0	3310.0	3297.0	361.0	427.0	278.0	1868.0	82570.2	1119286.0	1557321.460481
sub-0578	1038.0	682.0	1815.0	1543.0	437.0	3104.0	4994.0	3361.0	612.0	4396.0	2782.0	2840.0	2024.0	4191.0	608.0	1311.0	1305.0	885.0	1414.0	1216.0	3990.0	1023.0	4516.0	3987.0	609.0	5656.0	6270.0	5253.0	3675.0	3753.0	314.0	411.0	311.0	2197.0	82456.0	1068923.0	1503083.177205
sub-0579	1057.0	606.0	2354.0	1232.0	526.0	3234.0	6545.0	3820.0	1073.0	4726.0	3294.0	2731.0	1916.0	4449.0	659.0	1439.0	1529.0	848.0	1340.0	1057.0	4778.0	1189.0	5145.0	4298.0	864.0	6131.0	7527.0	5494.0	3966.0	4592.0	272.0	445.0	336.0	2394.0	91859.4	1257346.0	1375405.899743
sub-0580	914.0	704.0	2907.0	1655.0	604.0	4130.0	6696.0	3610.0	1097.0	6558.0	3091.0	2846.0	2301.0	3828.0	740.0	1642.0	1974.0	959.0	1710.0	1341.0	4617.0	1420.0	5022.0	5143.0	535.0	7195.0	8862.0	6202.0	4208.0	4622.0	348.0	520.0	354.0	2552.0	100904.0	1394761.0	1942944.414636
sub-0581	867.0	790.0	2134.0	2050.0	447.0	3187.0	5094.0	3547.0	943.0	6321.0	3064.0	2913.0	2168.0	3139.0	576.0	1342.0	1250.0	838.0	1511.0	1672.0	3894.0	1356.0	4629.0	4424.0	623.0	6726.0	7846.0	5723.0	3728.0	3836.0	309.0	483.0	342.0	2371.0	90135.3	1292051.0	1890672.094809
sub-0582	711.0	377.0	1568.0	1181.0	354.0	2426.0	4360.0	2289.0	718.0	4344.0	2438.0	3040.0	1703.0	2713.0	583.0	1599.0	1237.0	700.0	1389.0	1185.0	3524.0	967.0	4693.0	3188.0	351.0	4290.0	6569.0	4286.0	3321.0	3303.0	310.0	426.0	323.0	2270.0	72725.3	971539.0	1337198.723479
sub-0583	868.0	809.0	2294.0	1692.0	442.0	3214.0	4727.0	3241.0	753.0	6077.0	2802.0	3623.0	2067.0	3481.0	600.0	1512.0	1256.0	904.0	1520.0	1862.0	3816.0	1020.0	5032.0	4066.0	615.0	6540.0	7553.0	6016.0	3463.0	4106.0	273.0	490.0	311.0	2169.0	89215.3	1267534.0	1786244.92897
sub-0584	1191.0	648.0	1750.0	2147.0	470.0	3326.0	5297.0	3174.0	782.0	6348.0	2644.0	4007.0	1978.0	3700.0	853.0	1478.0	1276.0	907.0	1454.0	1788.0	4121.0	934.0	4788.0	3786.0	646.0	6137.0	7081.0	7291.0	3975.0	3404.0	334.0	451.0	348.0	2215.0	90723.4	1204776.0	1717741.746857
sub-0585	1001.0	638.0	2207.0	1362.0	422.0	3158.0	5541.0	2897.0	1142.0	4475.0	2553.0	3002.0	1980.0	3494.0	653.0	1320.0	1165.0	869.0	1504.0	1088.0	3936.0	1373.0	4573.0	4317.0	500.0	6913.0	7023.0	5474.0	4054.0	3454.0	233.0	456.0	325.0	2087.0	85176.4	1156511.0	1621016.244927
sub-0586	926.0	651.0	2804.0	1532.0	499.0	2976.0	5532.0	3568.0	817.0	5346.0	3210.0	3160.0	2084.0	3402.0	575.0	1511.0	1169.0	900.0	1428.0	1591.0	3883.0	1276.0	4715.0	3775.0	624.0	7340.0	6926.0	6885.0	3357.0	4244.0	299.0	527.0	328.0	2054.0	89912.0	1160876.0	1660602.807724
sub-0587	719.0	344.0	2157.0	1575.0	350.0	2702.0	4735.0	2979.0	703.0	5034.0	2398.0	2950.0	1900.0	3055.0	482.0	1475.0	1280.0	760.0	1480.0	1434.0	3481.0	1004.0	4350.0	3636.0	421.0	5179.0	6764.0	4103.0	3216.0	3167.0	286.0	347.0	284.0	2165.0	76844.3	1043785.0	1416980.4061
sub-0588	624.0	541.0	1641.0	1329.0	380.0	2655.0	3713.0	2499.0	811.0	4931.0	2589.0	2504.0	1909.0	2895.0	607.0	1384.0	1108.0	750.0	1218.0	1245.0	3081.0	1043.0	4528.0	3227.0	410.0	4677.0	6455.0	4345.0	3472.0	3015.0	347.0	379.0	316.0	2088.0	72714.4	1035424.0	1368179.306828
sub-0589	968.0	1070.0	2501.0	1944.0	493.0	3266.0	6184.0	3584.0	897.0	6026.0	3018.0	3853.0	2132.0	3892.0	629.0	2001.0	1439.0	862.0	1583.0	1602.0	4551.0	1426.0	5362.0	4265.0	829.0	6609.0	8230.0	5352.0	4389.0	3953.0	337.0	447.0	309.0	2592.0	96517.3	1285226.0	1790643.470531
sub-0590	1183.0	553.0	1983.0	2057.0	355.0	3324.0	5956.0	3579.0	791.0	6334.0	2460.0	3566.0	2091.0	4242.0	589.0	1810.0	1361.0	870.0	1560.0	2258.0	3604.0	1133.0	4523.0	4141.0	609.0	6887.0	7042.0	5902.0	3878.0	4129.0	337.0	415.0	372.0	2478.0	92363.5	1186583.0	1620754.673851
sub-0591	1098.0	503.0	2278.0	1549.0	406.0	3423.0	5701.0	3530.0	955.0	5070.0	3153.0	2957.0	2075.0	3430.0	584.0	1460.0	1597.0	921.0	1611.0	1423.0	4112.0	1210.0	4488.0	3875.0	674.0	6628.0	8057.0	5180.0	4012.0	3837.0	327.0	515.0	364.0	2301.0	89293.7	1202179.0	1643851.329449
sub-0592	963.0	742.0	2736.0	2150.0	411.0	3845.0	5385.0	3835.0	865.0	5802.0	3665.0	3369.0	2420.0	3708.0	638.0	1694.0	1573.0	1093.0	1867.0	1894.0	4416.0	1301.0	5051.0	4478.0	782.0	7407.0	7452.0	5940.0	4073.0	4076.0	329.0	498.0	359.0	2485.0	97299.0	1316699.0	1912069.028728
sub-0593	824.0	602.0	2228.0	1412.0	372.0	3493.0	4662.0	3216.0	750.0	4784.0	2451.0	2178.0	1698.0	3561.0	591.0	1070.0	1174.0	717.0	1500.0	1073.0	3772.0	1074.0	4530.0	3908.0	543.0	5500.0	6733.0	5328.0	3493.0	3975.0	376.0	390.0	327.0	2458.0	80695.9	1102574.0	1535978.378534
sub-0594	769.0	1287.0	2174.0	2067.0	400.0	3345.0	4407.0	3769.0	820.0	5728.0	3659.0	3558.0	2596.0	3643.0	533.0	1727.0	1659.0	1166.0	2568.0	1690.0	4054.0	1487.0	4824.0	5100.0	1009.0	9066.0	7628.0	6443.0	4005.0	4288.0	398.0	498.0	409.0	2462.0	99230.0	1298279.0	1772356.464359
sub-0595	926.0	723.0	2720.0	1889.0	523.0	3719.0	5941.0	4054.0	1063.0	7419.0	3521.0	3867.0	2439.0	4100.0	851.0	1955.0	1763.0	1037.0	1614.0	1904.0	5074.0	1499.0	5317.0	4960.0	871.0	8377.0	8701.0	6704.0	4248.0	4693.0	408.0	609.0	344.0	2383.0	106213.0	1478522.0	2132787.761941
sub-0596	1056.0	1161.0	2690.0	2092.0	296.0	2922.0	5795.0	3197.0	1045.0	5888.0	3040.0	3821.0	2013.0	4098.0	576.0	1895.0	1571.0	935.0	1816.0	1969.0	4280.0	1775.0	5509.0	4118.0	818.0	8354.0	8387.0	4865.0	3996.0	3406.0	308.0	458.0	315.0	2392.0	96851.9	1255295.0	1795941.399374
sub-0597	1160.0	743.0	2003.0	1854.0	477.0	3165.0	6337.0	3420.0	862.0	4764.0	2841.0	3021.0	2301.0	3900.0	531.0	1360.0	1231.0	918.0	1380.0	1575.0	3679.0	1238.0	4466.0	4263.0	638.0	5254.0	7120.0	6134.0	3980.0	4152.0	328.0	528.0	367.0	2291.0	88267.4	1121379.0	1669158.289988
